"TOA5","DroughtNet","CR1000","68414","CR1000.Std.27.04","CPU:DryNet20151110.CR1","60679","SoilProfile"
"2018-04-15 01:30:00",23092,"NAN",0.034,0.049,21.65,22.37,22.56
"2018-04-15 01:45:00",23093,"NAN",0.034,0.049,21.61,22.35,22.56
"2018-04-15 02:00:00",23094,"NAN",0.034,0.049,21.57,22.33,22.56
"2018-04-15 02:15:00",23095,"NAN",0.034,0.049,21.52,22.31,22.56
"2018-04-15 02:30:00",23096,"NAN",0.034,0.049,21.48,22.29,22.56
"2018-04-15 02:45:00",23097,"NAN",0.034,0.049,21.44,22.27,22.56
"2018-04-15 03:00:00",23098,"NAN",0.034,0.049,21.4,22.25,22.56
"2018-04-15 03:15:00",23099,"NAN",0.034,0.049,21.35,22.23,22.56
"2018-04-15 03:30:00",23100,"NAN",0.034,0.049,21.31,22.21,22.56
"2018-04-15 03:45:00",23101,"NAN",0.034,0.049,21.25,22.19,22.56
"2018-04-15 04:00:00",23102,"NAN",0.034,0.049,21.18,22.17,22.56
"2018-04-15 04:15:00",23103,"NAN",0.034,0.049,21.11,22.15,22.56
"2018-04-15 04:30:00",23104,"NAN",0.034,0.049,21.07,22.14,22.56
"2018-04-15 04:45:00",23105,"NAN",0.034,0.049,21.02,22.12,22.55
"2018-04-15 05:00:00",23106,"NAN",0.034,0.049,20.97,22.1,22.55
"2018-04-15 05:15:00",23107,"NAN",0.034,0.049,20.92,22.07,22.54
"2018-04-15 05:30:00",23108,"NAN",0.034,0.049,20.86,22.05,22.54
"2018-04-15 05:45:00",23109,"NAN",0.034,0.049,20.8,22.03,22.53
"2018-04-15 06:00:00",23110,"NAN",0.034,0.049,20.73,22,22.53
"2018-04-15 06:15:00",23111,"NAN",0.034,0.049,20.66,21.98,22.52
"2018-04-15 06:30:00",23112,"NAN",0.034,0.049,20.58,21.96,22.52
"2018-04-15 06:45:00",23113,"NAN",0.035,0.049,20.48,21.93,22.51
"2018-04-15 07:00:00",23114,"NAN",0.034,0.049,20.4,21.91,22.51
"2018-04-15 07:15:00",23115,"NAN",0.034,0.049,20.33,21.88,22.49
"2018-04-15 07:30:00",23116,"NAN",0.034,0.049,20.29,21.85,22.49
"2018-04-15 07:45:00",23117,"NAN",0.034,0.049,20.31,21.83,22.49
"2018-04-15 08:00:00",23118,"NAN",0.034,0.049,20.34,21.81,22.48
"2018-04-15 08:15:00",23119,"NAN",0.034,0.049,20.37,21.78,22.47
"2018-04-15 08:30:00",23120,"NAN",0.034,0.049,20.41,21.76,22.46
"2018-04-15 08:45:00",23121,"NAN",0.034,0.049,20.45,21.73,22.45
"2018-04-15 09:00:00",23122,"NAN",0.034,0.049,20.5,21.7,22.44
"2018-04-15 09:15:00",23123,"NAN",0.034,0.049,20.55,21.68,22.43
"2018-04-15 09:30:00",23124,"NAN",0.034,0.049,20.6,21.66,22.42
"2018-04-15 09:45:00",23125,"NAN",0.034,0.048,20.65,21.63,22.41
"2018-04-15 10:00:00",23126,"NAN",0.034,0.048,20.75,21.62,22.4
"2018-04-15 10:15:00",23127,"NAN",0.034,0.048,20.85,21.6,22.39
"2018-04-15 10:30:00",23128,"NAN",0.034,0.048,20.95,21.59,22.38
"2018-04-15 10:45:00",23129,"NAN",0.034,0.048,21.04,21.58,22.37
"2018-04-15 11:00:00",23130,"NAN",0.034,0.048,21.14,21.57,22.36
"2018-04-15 11:15:00",23131,"NAN",0.034,0.048,21.24,21.56,22.35
"2018-04-15 11:30:00",23132,"NAN",0.034,0.048,21.33,21.56,22.34
"2018-04-15 11:45:00",23133,"NAN",0.034,0.048,21.4,21.55,22.32
"2018-04-15 12:00:00",23134,"NAN",0.034,0.048,21.48,21.55,22.31
"2018-04-15 12:15:00",23135,"NAN",0.034,0.048,21.56,21.55,22.3
"2018-04-15 12:30:00",23136,"NAN",0.034,0.048,21.65,21.55,22.29
"2018-04-15 12:45:00",23137,"NAN",0.034,0.048,21.78,21.55,22.28
"2018-04-15 13:00:00",23138,"NAN",0.034,0.048,21.94,21.56,22.28
"2018-04-15 13:15:00",23139,"NAN",0.034,0.047,22.11,21.57,22.27
"2018-04-15 13:30:00",23140,"NAN",0.034,0.047,22.27,21.58,22.26
"2018-04-15 13:45:00",23141,"NAN",0.034,0.047,22.35,21.59,22.25
"2018-04-15 14:00:00",23142,"NAN",0.034,0.047,22.4,21.6,22.25
"2018-04-15 14:15:00",23143,"NAN",0.034,0.047,22.45,21.62,22.24
"2018-04-15 14:30:00",23144,"NAN",0.034,0.047,22.49,21.63,22.24
"2018-04-15 14:45:00",23145,"NAN",0.033,0.047,22.52,21.65,22.23
"2018-04-15 15:00:00",23146,"NAN",0.034,0.047,22.54,21.67,22.23
"2018-04-15 15:15:00",23147,"NAN",0.034,0.047,22.55,21.69,22.22
"2018-04-15 15:30:00",23148,"NAN",0.034,0.047,22.55,21.7,22.21
"2018-04-15 15:45:00",23149,"NAN",0.033,0.047,22.53,21.71,22.21
"2018-04-15 16:00:00",23150,"NAN",0.034,0.047,22.51,21.74,22.2
"2018-04-15 16:15:00",23151,"NAN",0.033,0.047,22.46,21.75,22.2
"2018-04-15 16:30:00",23152,"NAN",0.034,0.047,22.4,21.77,22.2
"2018-04-15 16:45:00",23153,"NAN",0.033,0.047,22.33,21.78,22.2
"2018-04-15 17:00:00",23154,"NAN",0.033,0.047,22.26,21.8,22.2
"2018-04-15 17:15:00",23155,"NAN",0.033,0.047,22.19,21.81,22.2
"2018-04-15 17:30:00",23156,"NAN",0.033,0.047,22.11,21.82,22.2
"2018-04-15 17:45:00",23157,"NAN",0.033,0.047,22.01,21.83,22.2
"2018-04-15 18:00:00",23158,0.835,0.033,0.047,21.91,21.83,22.2
"2018-04-15 18:15:00",23159,0.833,0.033,0.047,21.81,21.84,22.2
"2018-04-15 18:30:00",23160,0.749,0.033,0.047,21.71,21.84,22.21
"2018-04-15 18:45:00",23161,0.671,0.033,0.047,21.62,21.86,22.22
"2018-04-15 19:00:00",23162,0.722,0.033,0.047,21.53,21.86,22.23
"2018-04-15 19:15:00",23163,0.67,0.033,0.047,21.45,21.85,22.23
"2018-04-15 19:30:00",23164,0.644,0.033,0.047,21.36,21.84,22.23
"2018-04-15 19:45:00",23165,0.723,0.033,0.047,21.29,21.84,22.24
"2018-04-15 20:00:00",23166,0.721,0.033,0.047,21.22,21.84,22.24
"2018-04-15 20:15:00",23167,0.671,0.033,0.047,21.13,21.83,22.25
"2018-04-15 20:30:00",23168,0.67,0.033,0.047,21.04,21.82,22.25
"2018-04-15 20:45:00",23169,0.62,0.033,0.047,20.96,21.81,22.25
"2018-04-15 21:00:00",23170,0.57,0.036,0.047,20.86,21.8,22.26
"2018-04-15 21:15:00",23171,0.547,0.179,0.047,20.75,21.79,22.26
"2018-04-15 21:30:00",23172,0.569,0.033,0.047,20.65,21.78,22.27
"2018-04-15 21:45:00",23173,0.569,0.033,0.047,20.57,21.76,22.27
"2018-04-15 22:00:00",23174,0.569,0.033,0.047,20.48,21.75,22.28
"2018-04-15 22:15:00",23175,0.569,0.033,0.047,20.37,21.73,22.28
"2018-04-15 22:30:00",23176,0.569,0.033,0.047,20.29,21.71,22.28
"2018-04-15 22:45:00",23177,0.569,0.033,0.047,20.22,21.69,22.28
"2018-04-15 23:00:00",23178,0.569,0.033,0.047,20.15,21.67,22.28
"2018-04-15 23:15:00",23179,0.593,0.033,0.047,20.07,21.64,22.28
"2018-04-15 23:30:00",23180,0.618,0.033,0.047,19.99,21.62,22.28
"2018-04-15 23:45:00",23181,0.618,0.033,0.047,19.92,21.6,22.29
"2018-04-16 00:00:00",23182,0.642,0.033,0.047,19.84,21.58,22.3
"2018-04-16 00:15:00",23183,0.595,0.181,0.047,19.77,21.56,22.3
"2018-04-16 00:30:00",23184,0.619,0.033,0.047,19.68,21.54,22.29
"2018-04-16 00:45:00",23185,0.669,0.033,0.047,19.62,21.51,22.29
"2018-04-16 01:00:00",23186,0.695,0.033,0.047,19.59,21.48,22.29
"2018-04-16 01:15:00",23187,0.747,0.033,0.047,19.56,21.46,22.29
"2018-04-16 01:30:00",23188,0.748,0.033,0.047,19.53,21.43,22.28
"2018-04-16 01:45:00",23189,0.668,0.033,0.047,19.47,21.4,22.28
"2018-04-16 02:00:00",23190,0.722,0.033,0.047,19.42,21.38,22.28
"2018-04-16 02:15:00",23191,0.694,0.033,0.047,19.36,21.35,22.28
"2018-04-16 02:30:00",23192,0.642,0.033,0.047,19.3,21.33,22.27
"2018-04-16 02:45:00",23193,0.642,0.033,0.047,19.23,21.3,22.26
"2018-04-16 03:00:00",23194,0.668,0.033,0.047,19.15,21.27,22.25
"2018-04-16 03:15:00",23195,0.642,0.033,0.047,19.09,21.25,22.26
"2018-04-16 03:30:00",23196,0.643,0.033,0.047,19,21.22,22.25
"2018-04-16 03:45:00",23197,0.693,0.033,0.047,18.93,21.19,22.24
"2018-04-16 04:00:00",23198,0.695,0.033,0.047,18.89,21.17,22.24
"2018-04-16 04:15:00",23199,0.773,0.033,0.047,18.85,21.14,22.23
"2018-04-16 04:30:00",23200,0.541,0.033,0.047,18.82,21.11,22.23
"2018-04-16 04:45:00",23201,0.796,0.033,0.047,18.79,21.08,22.22
"2018-04-16 05:00:00",23202,0.541,0.033,0.047,18.77,21.05,22.21
"2018-04-16 05:15:00",23203,0.546,0.033,0.047,18.73,21.03,22.21
"2018-04-16 05:30:00",23204,0.8,0.033,0.047,18.66,20.99,22.2
"2018-04-16 05:45:00",23205,0.799,0.033,0.047,18.6,20.97,22.19
"2018-04-16 06:00:00",23206,0.8,0.033,0.047,18.54,20.94,22.18
"2018-04-16 06:15:00",23207,0.8,0.033,0.047,18.5,20.91,22.17
"2018-04-16 06:30:00",23208,0.857,0.033,0.047,18.45,20.88,22.17
"2018-04-16 06:45:00",23209,0.795,0.033,0.047,18.42,20.87,22.16
"2018-04-16 07:00:00",23210,"NAN",0.033,0.047,18.4,20.84,22.15
"2018-04-16 07:15:00",23211,"NAN",0.033,0.047,18.38,20.81,22.14
"2018-04-16 07:30:00",23212,"NAN",0.033,0.047,18.41,20.78,22.12
"2018-04-16 07:45:00",23213,"NAN",0.033,0.047,18.5,20.75,22.11
"2018-04-16 08:00:00",23214,"NAN",0.033,0.047,18.66,20.72,22.1
"2018-04-16 08:15:00",23215,"NAN",0.033,0.047,18.85,20.69,22.07
"2018-04-16 08:30:00",23216,"NAN",0.033,0.047,19.04,20.66,22.06
"2018-04-16 08:45:00",23217,"NAN",0.033,0.047,19.21,20.64,22.04
"2018-04-16 09:00:00",23218,0.72,0.033,0.047,19.38,20.61,22.02
"2018-04-16 09:15:00",23219,0.514,0.033,0.047,19.53,20.59,22
"2018-04-16 09:30:00",23220,0.487,0.033,0.047,19.67,20.58,21.98
"2018-04-16 09:45:00",23221,0.251,0.033,0.046,19.83,20.58,21.97
"2018-04-16 10:00:00",23222,0.023,0.033,0.046,19.99,20.57,21.95
"2018-04-16 10:15:00",23223,0.023,0.033,0.046,20.16,20.57,21.94
"2018-04-16 10:30:00",23224,0.023,0.033,0.046,20.36,20.58,21.92
"2018-04-16 10:45:00",23225,0.023,0.033,0.046,20.58,20.58,21.9
"2018-04-16 11:00:00",23226,0.023,0.033,0.07,20.8,20.59,21.89
"2018-04-16 11:15:00",23227,0.023,0.033,0.082,20.98,20.6,21.88
"2018-04-16 11:30:00",23228,0.023,0.033,0.082,21.14,20.62,21.87
"2018-04-16 11:45:00",23229,0.023,0.033,0.082,21.32,20.64,21.86
"2018-04-16 12:00:00",23230,0.023,0.033,0.082,21.48,20.66,21.84
"2018-04-16 12:15:00",23231,0.023,0.033,0.082,21.64,20.69,21.83
"2018-04-16 12:30:00",23232,0.023,0.032,0.082,21.82,20.72,21.82
"2018-04-16 12:45:00",23233,0.023,0.032,0.095,21.99,20.75,21.81
"2018-04-16 13:00:00",23234,0.023,0.033,0.123,22.16,20.78,21.8
"2018-04-16 13:15:00",23235,0.023,0.032,0.109,22.32,20.81,21.8
"2018-04-16 13:30:00",23236,0.024,0.032,0.122,22.46,20.85,21.79
"2018-04-16 13:45:00",23237,0.023,0.033,0.122,22.56,20.88,21.78
"2018-04-16 14:00:00",23238,0.023,0.032,0.122,22.66,20.92,21.78
"2018-04-16 14:15:00",23239,0.023,0.033,0.122,22.75,20.95,21.77
"2018-04-16 14:30:00",23240,0.023,0.032,0.122,22.82,20.99,21.76
"2018-04-16 14:45:00",23241,0.023,0.032,0.122,22.88,21.02,21.75
"2018-04-16 15:00:00",23242,0.024,0.032,0.122,22.93,21.06,21.74
"2018-04-16 15:15:00",23243,0.023,0.032,0.122,22.96,21.11,21.74
"2018-04-16 15:30:00",23244,0.023,0.032,0.122,22.98,21.14,21.74
"2018-04-16 15:45:00",23245,0.023,0.032,0.122,22.97,21.18,21.74
"2018-04-16 16:00:00",23246,0.023,0.032,0.121,22.95,21.22,21.74
"2018-04-16 16:15:00",23247,0.023,0.032,0.122,22.91,21.26,21.75
"2018-04-16 16:30:00",23248,0.023,0.032,0.121,22.87,21.3,21.75
"2018-04-16 16:45:00",23249,0.023,0.032,0.121,22.82,21.33,21.75
"2018-04-16 17:00:00",23250,0.027,0.032,0.096,22.76,21.36,21.75
"2018-04-16 17:15:00",23251,0.436,0.033,0.095,22.68,21.39,21.76
"2018-04-16 17:30:00",23252,0.436,0.033,0.045,22.6,21.42,21.77
"2018-04-16 17:45:00",23253,0.642,0.032,0.045,22.5,21.45,21.77
"2018-04-16 18:00:00",23254,0.594,0.182,0.045,22.41,21.48,21.79
"2018-04-16 18:15:00",23255,0.456,0.473,0.045,22.31,21.51,21.8
"2018-04-16 18:30:00",23256,0.545,0.349,0.045,22.21,21.52,21.8
"2018-04-16 18:45:00",23257,0.479,0.473,0.045,22.1,21.54,21.81
"2018-04-16 19:00:00",23258,0.545,0.496,0.045,21.99,21.55,21.82
"2018-04-16 19:15:00",23259,0.455,0.472,0.045,21.84,21.57,21.83
"2018-04-16 19:30:00",23260,0.414,0.472,0.045,21.69,21.58,21.85
"2018-04-16 19:45:00",23261,0.499,0.473,0.045,21.57,21.59,21.86
"2018-04-16 20:00:00",23262,0.617,0.18,0.045,21.49,21.6,21.88
"2018-04-16 20:15:00",23263,0.617,0.2,0.045,21.45,21.6,21.88
"2018-04-16 20:30:00",23264,0.571,0.181,0.045,21.4,21.6,21.89
"2018-04-16 20:45:00",23265,0.5,0.472,0.045,21.33,21.6,21.91
"2018-04-16 21:00:00",23266,0.455,0.472,0.045,21.23,21.59,21.91
"2018-04-16 21:15:00",23267,0.433,0.472,0.045,21.1,21.59,21.93
"2018-04-16 21:30:00",23268,0.455,0.519,0.045,20.96,21.59,21.94
"2018-04-16 21:45:00",23269,0.433,0.518,0.045,20.82,21.58,21.95
"2018-04-16 22:00:00",23270,0.433,0.541,0.045,20.67,21.58,21.96
"2018-04-16 22:15:00",23271,0.433,0.541,0.045,20.51,21.56,21.97
"2018-04-16 22:30:00",23272,0.433,0.541,0.045,20.36,21.55,21.98
"2018-04-16 22:45:00",23273,0.433,0.541,0.045,20.22,21.53,21.98
"2018-04-16 23:00:00",23274,0.433,0.541,0.045,20.07,21.52,22
"2018-04-16 23:15:00",23275,0.432,0.541,0.045,19.94,21.51,22.01
"2018-04-16 23:30:00",23276,0.454,0.541,0.045,19.82,21.48,22.02
"2018-04-16 23:45:00",23277,0.498,0.542,0.045,19.74,21.46,22.03
"2018-04-17 00:00:00",23278,0.498,0.542,0.045,19.66,21.44,22.03
"2018-04-17 00:15:00",23279,0.52,0.542,0.045,19.56,21.41,22.03
"2018-04-17 00:30:00",23280,0.498,0.567,0.045,19.46,21.38,22.04
"2018-04-17 00:45:00",23281,0.543,0.615,0.045,19.35,21.35,22.04
"2018-04-17 01:00:00",23282,0.521,0.615,0.045,19.25,21.33,22.05
"2018-04-17 01:15:00",23283,0.52,0.615,0.045,19.15,21.3,22.05
"2018-04-17 01:30:00",23284,0.497,0.615,0.045,19.05,21.27,22.05
"2018-04-17 01:45:00",23285,0.545,0.393,0.045,18.95,21.25,22.05
"2018-04-17 02:00:00",23286,0.567,0.424,0.045,18.87,21.22,22.06
"2018-04-17 02:15:00",23287,0.544,0.421,0.045,18.82,21.18,22.06
"2018-04-17 02:30:00",23288,0.567,0.421,0.045,18.78,21.16,22.07
"2018-04-17 02:45:00",23289,0.568,0.421,0.045,18.76,21.12,22.06
"2018-04-17 03:00:00",23290,0.498,0.612,0.045,18.73,21.08,22.06
"2018-04-17 03:15:00",23291,0.59,0.23,0.045,18.69,21.05,22.06
"2018-04-17 03:30:00",23292,0.52,0.615,0.045,18.61,21.01,22.05
"2018-04-17 03:45:00",23293,0.475,0.615,0.045,18.51,20.98,22.05
"2018-04-17 04:00:00",23294,0.497,0.615,0.045,18.41,20.95,22.05
"2018-04-17 04:15:00",23295,0.497,0.591,0.045,18.32,20.93,22.05
"2018-04-17 04:30:00",23296,0.496,0.615,0.045,18.22,20.89,22.05
"2018-04-17 04:45:00",23297,0.496,0.615,0.045,18.12,20.85,22.04
"2018-04-17 05:00:00",23298,0.544,0.393,0.045,18.03,20.83,22.04
"2018-04-17 05:15:00",23299,0.638,0.035,0.045,17.95,20.79,22.03
"2018-04-17 05:30:00",23300,0.224,0.199,0.045,17.89,20.76,22.02
"2018-04-17 05:45:00",23301,0.023,0.032,0.045,17.83,20.72,22.02
"2018-04-17 06:00:00",23302,0.023,0.032,0.045,17.78,20.69,22.01
"2018-04-17 06:15:00",23303,0.023,0.032,0.045,17.71,20.65,22
"2018-04-17 06:30:00",23304,0.023,0.032,0.045,17.64,20.62,22
"2018-04-17 06:45:00",23305,0.023,0.032,0.045,17.58,20.58,21.98
"2018-04-17 07:00:00",23306,0.023,0.032,0.045,17.54,20.55,21.98
"2018-04-17 07:15:00",23307,0.022,0.032,0.045,17.52,20.52,21.98
"2018-04-17 07:30:00",23308,0.023,0.032,0.045,17.56,20.48,21.96
"2018-04-17 07:45:00",23309,0.023,0.032,0.045,17.65,20.45,21.95
"2018-04-17 08:00:00",23310,0.023,0.032,0.045,17.78,20.41,21.94
"2018-04-17 08:15:00",23311,0.023,0.032,0.045,17.9,20.38,21.93
"2018-04-17 08:30:00",23312,0.023,0.032,0.045,18.03,20.34,21.9
"2018-04-17 08:45:00",23313,0.023,0.032,0.045,18.16,20.31,21.88
"2018-04-17 09:00:00",23314,0.023,0.032,0.045,18.3,20.28,21.87
"2018-04-17 09:15:00",23315,0.023,0.032,0.045,18.45,20.25,21.85
"2018-04-17 09:30:00",23316,0.023,0.032,0.045,18.62,20.24,21.83
"2018-04-17 09:45:00",23317,0.023,0.032,0.045,18.8,20.21,21.82
"2018-04-17 10:00:00",23318,0.026,0.032,0.057,18.98,20.2,21.8
"2018-04-17 10:15:00",23319,0.201,0.032,0.069,19.18,20.19,21.78
"2018-04-17 10:30:00",23320,0.022,0.032,0.08,19.36,20.19,21.77
"2018-04-17 10:45:00",23321,0.022,0.032,0.108,19.55,20.19,21.75
"2018-04-17 11:00:00",23322,0.023,0.032,0.096,19.72,20.19,21.74
"2018-04-17 11:15:00",23323,0.023,0.032,0.121,19.89,20.2,21.72
"2018-04-17 11:30:00",23324,0.023,0.032,0.121,20.01,20.21,21.71
"2018-04-17 11:45:00",23325,0.023,0.032,0.121,20.11,20.22,21.69
"2018-04-17 12:00:00",23326,0.023,0.032,0.121,20.21,20.24,21.68
"2018-04-17 12:15:00",23327,0.023,0.032,0.121,20.35,20.27,21.67
"2018-04-17 12:30:00",23328,0.023,0.032,0.121,20.44,20.28,21.66
"2018-04-17 13:00:00",23329,"NAN",0.03,0.26,20.81,20.32,21.62
"2018-04-17 13:15:00",23330,"NAN",0.032,0.27,20.92,20.33,21.6
"2018-04-17 13:30:00",23331,"NAN",0.032,0.27,21.07,20.35,21.59
"2018-04-17 13:45:00",23332,"NAN",0.032,0.289,21.19,20.38,21.59
"2018-04-17 14:00:00",23333,"NAN",0.032,0.27,21.29,20.41,21.58
"2018-04-17 14:15:00",23334,"NAN",0.032,0.269,21.36,20.43,21.56
"2018-04-17 14:30:00",23335,"NAN",0.032,0.27,21.41,20.46,21.56
"2018-04-17 14:45:00",23336,"NAN",0.032,0.27,21.43,20.5,21.55
"2018-04-17 15:00:00",23337,"NAN",0.032,0.27,21.4,20.53,21.55
"2018-04-17 15:15:00",23338,"NAN",0.032,0.251,21.38,20.56,21.55
"2018-04-17 15:30:00",23339,"NAN",0.032,0.215,21.34,20.6,21.55
"2018-04-17 15:45:00",23340,"NAN",0.032,0.215,21.28,20.63,21.55
"2018-04-17 16:00:00",23341,"NAN",0.032,0.215,21.2,20.65,21.54
"2018-04-17 16:15:00",23342,"NAN",0.032,0.215,21.13,20.68,21.54
"2018-04-17 16:30:00",23343,"NAN",0.032,0.215,21.06,20.71,21.55
"2018-04-17 16:45:00",23344,"NAN",0.032,0.215,20.99,20.73,21.56
"2018-04-17 17:00:00",23345,"NAN",0.032,0.215,20.93,20.77,21.56
"2018-04-17 17:15:00",23346,"NAN",0.032,0.216,20.86,20.78,21.56
"2018-04-17 17:30:00",23347,"NAN",0.032,0.199,20.8,20.8,21.57
"2018-04-17 17:45:00",23348,"NAN",0.032,0.215,20.73,20.82,21.57
"2018-04-17 18:00:00",23349,"NAN",0.032,0.215,20.66,20.83,21.58
"2018-04-17 18:15:00",23350,"NAN",0.032,0.215,20.6,20.83,21.57
"2018-04-17 18:30:00",23351,"NAN",0.032,0.199,20.54,20.84,21.58
"2018-04-17 18:45:00",23352,"NAN",0.032,0.182,20.48,20.85,21.58
"2018-04-17 19:00:00",23353,"NAN",0.032,0.166,20.43,20.85,21.58
"2018-04-17 19:15:00",23354,"NAN",0.032,0.166,20.38,20.85,21.59
"2018-04-17 19:30:00",23355,"NAN",0.032,0.166,20.34,20.86,21.6
"2018-04-17 19:45:00",23356,"NAN",0.032,0.166,20.3,20.86,21.6
"2018-04-17 20:00:00",23357,"NAN",0.032,0.166,20.27,20.86,21.6
"2018-04-17 20:15:00",23358,"NAN",0.032,0.166,20.23,20.86,21.61
"2018-04-17 20:30:00",23359,"NAN",0.032,0.166,20.2,20.86,21.61
"2018-04-17 20:45:00",23360,"NAN",0.032,0.166,20.16,20.86,21.62
"2018-04-17 21:00:00",23361,"NAN",0.032,0.166,20.13,20.85,21.63
"2018-04-17 21:15:00",23362,"NAN",0.032,0.166,20.09,20.85,21.63
"2018-04-17 21:30:00",23363,"NAN",0.032,0.166,20.07,20.85,21.63
"2018-04-17 21:45:00",23364,"NAN",0.032,0.166,20.04,20.84,21.64
"2018-04-17 22:00:00",23365,"NAN",0.032,0.166,20.02,20.84,21.64
"2018-04-17 22:15:00",23366,"NAN",0.032,0.166,19.99,20.84,21.65
"2018-04-17 22:30:00",23367,"NAN",0.032,0.166,19.97,20.83,21.65
"2018-04-17 22:45:00",23368,"NAN",0.032,0.166,19.94,20.82,21.65
"2018-04-17 23:00:00",23369,"NAN",0.032,0.166,19.91,20.82,21.66
"2018-04-17 23:15:00",23370,"NAN",0.032,0.166,19.89,20.81,21.66
"2018-04-17 23:30:00",23371,"NAN",0.032,0.166,19.87,20.8,21.66
"2018-04-17 23:45:00",23372,"NAN",0.032,0.166,19.84,20.8,21.66
"2018-04-18 00:00:00",23373,"NAN",0.032,0.166,19.81,20.79,21.66
"2018-04-18 00:15:00",23374,"NAN",0.032,0.166,19.79,20.79,21.67
"2018-04-18 00:30:00",23375,"NAN",0.032,0.166,19.76,20.77,21.67
"2018-04-18 00:45:00",23376,"NAN",0.032,0.166,19.74,20.76,21.66
"2018-04-18 01:00:00",23377,"NAN",0.032,0.151,19.72,20.76,21.67
"2018-04-18 01:15:00",23378,"NAN",0.032,0.151,19.69,20.75,21.67
"2018-04-18 01:30:00",23379,"NAN",0.032,0.121,19.66,20.75,21.67
"2018-04-18 01:45:00",23380,"NAN",0.032,0.121,19.63,20.74,21.67
"2018-04-18 02:00:00",23381,"NAN",0.032,0.121,19.61,20.73,21.67
"2018-04-18 02:15:00",23382,"NAN",0.032,0.121,19.57,20.72,21.67
"2018-04-18 02:30:00",23383,"NAN",0.032,0.151,19.51,20.71,21.67
"2018-04-18 02:45:00",23384,"NAN",0.032,0.166,19.45,20.7,21.67
"2018-04-18 03:00:00",23385,"NAN",0.032,0.166,19.38,20.69,21.67
"2018-04-18 03:15:00",23386,"NAN",0.032,0.166,19.3,20.69,21.67
"2018-04-18 03:30:00",23387,"NAN",0.032,0.166,19.23,20.67,21.67
"2018-04-18 03:45:00",23388,"NAN",0.032,0.166,19.19,20.67,21.67
"2018-04-18 04:00:00",23389,"NAN",0.032,0.166,19.17,20.67,21.68
"2018-04-18 04:15:00",23390,"NAN",0.032,0.166,19.13,20.65,21.68
"2018-04-18 04:30:00",23391,"NAN",0.032,0.166,19.04,20.64,21.68
"2018-04-18 04:45:00",23392,"NAN",0.032,0.166,18.91,20.63,21.68
"2018-04-18 05:00:00",23393,"NAN",0.032,0.166,18.78,20.61,21.67
"2018-04-18 05:15:00",23394,"NAN",0.031,0.166,18.66,20.59,21.67
"2018-04-18 05:30:00",23395,"NAN",0.032,0.166,18.55,20.58,21.67
"2018-04-18 05:45:00",23396,"NAN",0.031,0.136,18.46,20.56,21.67
"2018-04-18 06:00:00",23397,"NAN",0.031,0.136,18.41,20.55,21.67
"2018-04-18 06:15:00",23398,"NAN",0.031,0.136,18.41,20.53,21.67
"2018-04-18 06:30:00",23399,"NAN",0.032,0.136,18.43,20.51,21.66
"2018-04-18 06:45:00",23400,"NAN",0.032,0.166,18.48,20.48,21.66
"2018-04-18 07:00:00",23401,"NAN",0.032,0.121,18.52,20.46,21.64
"2018-04-18 07:15:00",23402,"NAN",0.032,0.121,18.56,20.43,21.65
"2018-04-18 07:30:00",23403,"NAN",0.032,0.137,18.62,20.42,21.64
"2018-04-18 07:45:00",23404,"NAN",0.031,0.2,18.66,20.39,21.64
"2018-04-18 08:00:00",23405,"NAN",0.031,0.166,18.71,20.37,21.63
"2018-04-18 08:15:00",23406,"NAN",0.031,0.167,18.76,20.35,21.62
"2018-04-18 08:30:00",23407,"NAN",0.031,0.2,18.83,20.33,21.6
"2018-04-18 08:45:00",23408,"NAN",0.031,0.167,18.9,20.32,21.6
"2018-04-18 09:00:00",23409,"NAN",0.032,0.269,18.96,20.31,21.59
"2018-04-18 09:15:00",23410,"NAN",0.032,0.201,19.04,20.29,21.58
"2018-04-18 09:30:00",23411,"NAN",0.031,0.2,19.14,20.29,21.57
"2018-04-18 09:45:00",23412,"NAN",0.031,0.166,19.25,20.28,21.56
"2018-04-18 10:00:00",23413,"NAN",0.032,0.2,19.38,20.27,21.55
"2018-04-18 10:15:00",23414,"NAN",0.032,0.269,19.54,20.26,21.54
"2018-04-18 10:30:00",23415,"NAN",0.032,0.235,19.71,20.26,21.53
"2018-04-18 10:45:00",23416,"NAN",0.031,0.233,19.86,20.25,21.51
"2018-04-18 11:00:00",23417,"NAN",0.032,0.233,19.95,20.26,21.51
"2018-04-18 11:15:00",23418,"NAN",0.031,0.25,20.01,20.27,21.5
"2018-04-18 11:30:00",23419,"NAN",0.032,0.216,20.06,20.27,21.49
"2018-04-18 11:45:00",23420,"NAN",0.032,0.215,20.11,20.28,21.48
"2018-04-18 12:00:00",23421,"NAN",0.032,0.214,20.17,20.3,21.47
"2018-04-18 12:15:00",23422,"NAN",0.032,0.232,20.22,20.31,21.47
"2018-04-18 12:30:00",23423,"NAN",0.032,0.214,20.3,20.33,21.47
"2018-04-18 12:45:00",23424,"NAN",0.032,0.214,20.39,20.34,21.46
"2018-04-18 13:00:00",23425,"NAN",0.032,0.214,20.49,20.36,21.45
"2018-04-18 13:15:00",23426,"NAN",0.032,0.214,20.59,20.37,21.45
"2018-04-18 13:30:00",23427,"NAN",0.031,0.214,20.67,20.39,21.45
