"TOA5","DroughtNet","CR1000","68414","CR1000.Std.27.04","CPU:DryNet20151110.CR1","60679","soilM"
"TIMESTAMP","RECORD","BattV_Avg","VW_Avg(1)","VW_Avg(2)","VW_Avg(3)","VW_Avg(4)","VW_Avg(5)","VW_Avg(6)","VW_Avg(7)","VW_Avg(8)","VW_Avg(9)","VW_Avg(10)","VW_Avg(11)","VW_Avg(12)","VW_Avg(13)","VW_Avg(14)","VW_Avg(15)","VW_Avg(16)"
"2018-04-05 15:45:00",22191,13.7,0.045,0.056,0.072,"NAN",0.04,"NAN",0.07,0.044,"NAN",0.026,0.151,0.041,0.135,"NAN",0.131,"NAN"
"2018-04-05 16:00:00",22192,13.72,0.045,0.056,0.072,"NAN",0.04,"NAN",0.069,0.044,"NAN",0.026,0.151,0.041,0.135,"NAN",0.132,"NAN"
"2018-04-05 16:15:00",22193,13.69,0.045,0.056,0.072,"NAN",0.039,"NAN",0.069,0.044,"NAN",0.026,0.166,0.04,0.135,"NAN",0.147,"NAN"
"2018-04-05 16:30:00",22194,13.7,0.045,0.056,0.072,"NAN",0.04,"NAN",0.069,0.044,"NAN",0.026,0.165,0.041,0.135,"NAN",0.131,"NAN"
"2018-04-05 16:45:00",22195,13.71,0.045,0.056,0.072,"NAN",0.039,"NAN",0.069,0.044,"NAN",0.026,0.125,0.041,0.135,"NAN",0.147,"NAN"
"2018-04-05 17:00:00",22196,13.74,0.045,0.056,0.072,"NAN",0.039,"NAN",0.069,0.044,"NAN",0.026,0.084,0.042,0.135,"NAN",0.146,"NAN"
"2018-04-05 17:15:00",22197,13.83,0.045,0.055,0.072,"NAN",0.039,"NAN",0.069,0.044,"NAN",0.026,0.084,0.042,0.135,"NAN",0.147,"NAN"
"2018-04-05 17:30:00",22198,13.99,0.045,0.055,0.072,"NAN",0.039,"NAN",0.069,0.044,"NAN",0.026,0.044,0.042,0.135,"NAN",0.131,"NAN"
"2018-04-05 17:45:00",22199,13.63,0.045,0.055,0.072,"NAN",0.039,"NAN",0.069,0.044,"NAN",0.026,0.044,0.042,0.12,"NAN",0.131,"NAN"
"2018-04-05 18:00:00",22200,13.02,0.045,0.055,0.072,"NAN",0.039,"NAN",0.068,0.044,"NAN",0.026,0.044,0.042,0.094,"NAN",0.131,"NAN"
"2018-04-05 18:15:00",22201,12.64,0.045,0.055,0.072,"NAN",0.039,"NAN",0.068,0.044,"NAN",0.026,0.044,0.042,0.121,"NAN",0.177,"NAN"
"2018-04-05 18:30:00",22202,12.64,0.045,0.055,0.072,"NAN",0.039,"NAN",0.068,0.044,"NAN",0.026,0.044,0.042,0.107,"NAN",0.177,"NAN"
"2018-04-05 18:45:00",22203,12.63,0.045,0.055,0.072,"NAN",0.039,"NAN",0.069,0.044,"NAN",0.026,0.044,0.042,0.094,"NAN",0.177,"NAN"
"2018-04-05 19:00:00",22204,12.62,0.045,0.055,0.072,"NAN",0.039,"NAN",0.068,0.044,"NAN",0.026,0.044,0.042,0.108,"NAN",0.177,"NAN"
"2018-04-05 19:15:00",22205,12.61,0.045,0.055,0.071,"NAN",0.039,"NAN",0.068,0.044,"NAN",0.026,0.044,0.042,0.081,"NAN",0.177,"NAN"
"2018-04-05 19:30:00",22206,12.6,0.045,0.055,0.072,"NAN",0.039,"NAN",0.068,0.044,"NAN",0.026,0.044,0.042,0.12,"NAN",0.177,"NAN"
"2018-04-05 19:45:00",22207,12.59,0.045,0.055,0.072,"NAN",0.039,"NAN",0.068,0.043,"NAN",0.026,0.044,0.041,0.093,"NAN",0.177,"NAN"
"2018-04-05 20:00:00",22208,12.58,0.045,0.055,0.072,"NAN",0.062,"NAN",0.068,0.044,"NAN",0.026,0.044,0.041,0.054,"NAN",0.177,"NAN"
"2018-04-05 20:15:00",22209,12.57,0.045,0.056,0.072,"NAN",0.05,"NAN",0.069,0.044,"NAN",0.026,0.044,0.041,0.081,"NAN",0.147,"NAN"
"2018-04-05 20:30:00",22210,12.56,0.045,0.056,0.072,"NAN",0.062,"NAN",0.068,0.044,"NAN",0.026,0.044,0.041,0.054,"NAN",0.147,"NAN"
"2018-04-05 20:45:00",22211,12.55,0.045,0.056,0.072,"NAN",0.062,"NAN",0.068,0.044,"NAN",0.026,0.044,0.041,0.054,"NAN",0.147,"NAN"
"2018-04-05 21:00:00",22212,12.54,0.045,0.056,0.072,"NAN",0.039,"NAN",0.068,0.044,"NAN",0.026,0.044,0.041,0.054,"NAN",0.117,"NAN"
"2018-04-05 21:15:00",22213,12.53,0.045,0.056,0.071,"NAN",0.062,"NAN",0.068,0.044,"NAN",0.026,0.044,0.041,0.054,"NAN",0.147,"NAN"
"2018-04-05 21:30:00",22214,12.52,0.045,0.056,0.071,"NAN",0.05,"NAN",0.068,0.044,"NAN",0.026,0.044,0.041,0.054,"NAN",0.132,0.401
"2018-04-05 21:45:00",22215,12.5,0.045,0.056,0.071,"NAN",0.039,"NAN",0.068,0.043,"NAN",0.026,0.044,0.041,0.054,"NAN",0.102,0.423
"2018-04-05 22:00:00",22216,12.49,0.045,0.056,0.071,"NAN",0.062,"NAN",0.068,0.043,"NAN",0.026,0.044,0.041,0.054,"NAN",0.177,0.294
"2018-04-05 22:15:00",22217,12.48,0.045,0.056,0.072,"NAN",0.05,"NAN",0.068,0.043,"NAN",0.026,0.044,0.041,0.054,"NAN",0.161,0.293
"2018-04-05 22:30:00",22218,12.46,0.045,0.056,0.071,"NAN",0.039,"NAN",0.068,0.043,"NAN",0.026,0.044,0.041,0.054,"NAN",0.13,0.237
"2018-04-05 22:45:00",22219,12.45,0.045,0.056,0.071,"NAN",0.039,"NAN",0.068,0.044,"NAN",0.026,0.044,0.041,0.054,"NAN",0.13,0.237
"2018-04-05 23:00:00",22220,12.44,0.045,0.056,0.071,"NAN",0.039,"NAN",0.068,0.044,"NAN",0.026,0.044,0.041,0.054,"NAN",0.13,0.236
"2018-04-05 23:15:00",22221,12.43,0.045,0.056,0.071,"NAN",0.039,"NAN",0.068,0.043,"NAN",0.026,0.044,0.041,0.054,"NAN",0.13,0.236
"2018-04-05 23:30:00",22222,12.42,0.045,0.056,0.071,0.598,0.039,"NAN",0.068,0.044,"NAN",0.026,0.044,0.041,0.054,"NAN",0.13,0.236
"2018-04-05 23:45:00",22223,12.41,0.045,0.056,0.071,0.598,0.039,"NAN",0.068,0.043,"NAN",0.026,0.044,0.041,0.054,"NAN",0.145,0.219
"2018-04-06 00:00:00",22224,12.4,0.045,0.056,0.071,0.598,0.039,"NAN",0.068,0.043,"NAN",0.026,0.044,0.041,0.054,"NAN",0.145,0.236
"2018-04-06 00:15:00",22225,12.4,0.045,0.056,0.071,0.598,0.039,0.581,0.068,0.043,"NAN",0.026,0.044,0.041,0.054,"NAN",0.146,0.202
"2018-04-06 00:30:00",22226,12.39,0.045,0.056,0.071,0.598,0.039,"NAN",0.068,0.044,"NAN",0.026,0.044,0.041,0.054,"NAN",0.176,0.201
"2018-04-06 00:45:00",22227,12.39,0.045,0.056,0.071,0.598,0.039,"NAN",0.068,0.043,"NAN",0.026,0.044,0.041,0.054,"NAN",0.177,0.184
"2018-04-06 01:00:00",22228,12.4,0.045,0.056,0.071,0.598,0.039,"NAN",0.068,0.043,"NAN",0.025,0.044,0.041,0.054,"NAN",0.161,0.184
"2018-04-06 01:15:00",22229,12.49,0.045,0.056,0.071,0.597,0.039,"NAN",0.068,0.043,"NAN",0.025,0.044,0.041,0.054,"NAN",0.145,0.184
"2018-04-06 01:30:00",22230,12.49,0.045,0.056,0.071,0.549,0.039,0.537,0.068,0.043,"NAN",0.026,0.044,0.041,0.054,"NAN",0.116,0.34
"2018-04-06 01:45:00",22231,12.49,0.045,0.056,0.071,0.55,0.039,0.602,0.068,0.043,"NAN",0.025,0.044,0.041,0.054,"NAN",0.13,0.184
"2018-04-06 02:00:00",22232,12.49,0.045,0.056,0.071,0.526,0.039,0.673,0.068,0.043,"NAN",0.025,0.044,0.041,0.054,"NAN",0.13,0.184
"2018-04-06 02:15:00",22233,12.49,0.045,0.056,0.071,0.526,0.039,0.51,0.068,0.043,"NAN",0.025,0.044,0.041,0.054,"NAN",0.116,0.339
"2018-04-06 02:30:00",22234,12.48,0.045,0.056,0.071,0.526,0.039,0.58,0.068,0.043,"NAN",0.025,0.044,0.041,0.054,"NAN",0.116,0.287
"2018-04-06 02:45:00",22235,12.47,0.045,0.056,0.071,0.573,0.039,0.554,0.068,0.043,"NAN",0.025,0.044,0.041,0.053,"NAN",0.116,0.286
"2018-04-06 03:00:00",22236,12.47,0.045,0.056,0.071,0.549,0.039,0.481,0.068,0.043,"NAN",0.025,0.044,0.041,0.054,"NAN",0.13,0.121
"2018-04-06 03:15:00",22237,12.47,0.045,0.056,0.071,0.526,0.039,0.486,0.068,0.043,"NAN",0.025,0.044,0.041,0.054,"NAN",0.129,0.093
"2018-04-06 03:30:00",22238,12.46,0.045,0.056,0.071,0.503,0.039,0.573,0.068,0.043,"NAN",0.025,0.044,0.041,0.053,"NAN",0.129,0.093
"2018-04-06 03:45:00",22239,12.45,0.045,0.056,0.071,0.458,0.039,0.394,0.068,0.043,"NAN",0.025,0.044,0.041,0.054,"NAN",0.129,0.093
"2018-04-06 04:00:00",22240,12.45,0.045,0.056,0.071,0.458,0.039,0.459,0.068,0.043,"NAN",0.025,0.044,0.041,0.053,"NAN",0.115,0.226
"2018-04-06 04:15:00",22241,12.45,0.045,0.056,0.071,0.436,0.039,0.436,0.068,0.043,"NAN",0.025,0.044,0.041,0.053,"NAN",0.129,0.08
"2018-04-06 04:30:00",22242,12.44,0.045,0.056,0.071,0.436,0.039,0.395,0.068,0.043,"NAN",0.025,0.044,0.041,0.053,"NAN",0.115,0.189
"2018-04-06 04:45:00",22243,12.44,0.045,0.056,0.071,0.505,0.039,0.505,0.068,0.043,"NAN",0.025,0.044,0.041,0.053,"NAN",0.129,0.093
"2018-04-06 05:00:00",22244,12.43,0.045,0.056,0.071,0.505,0.039,0.503,0.068,0.043,"NAN",0.025,0.044,0.041,0.053,"NAN",0.129,0.08
"2018-04-06 05:15:00",22245,12.43,0.045,0.056,0.071,0.55,0.039,0.527,0.068,0.043,"NAN",0.025,0.044,0.041,0.053,"NAN",0.145,0.08
"2018-04-06 05:30:00",22246,12.43,0.045,0.056,0.071,0.503,0.039,0.528,0.068,0.043,"NAN",0.025,0.044,0.041,0.066,"NAN",0.145,0.054
"2018-04-06 05:45:00",22247,12.43,0.045,0.056,0.071,0.526,0.039,0.526,0.068,0.043,"NAN",0.025,0.044,0.041,0.053,"NAN",0.16,0.054
"2018-04-06 06:00:00",22248,12.42,0.045,0.056,0.071,0.481,0.039,0.458,0.068,0.043,"NAN",0.025,0.044,0.041,0.053,"NAN",0.13,0.054
"2018-04-06 06:15:00",22249,12.42,0.045,0.056,0.071,0.526,0.039,0.53,0.068,0.043,"NAN",0.025,0.044,0.041,0.053,"NAN",0.161,0.054
"2018-04-06 06:30:00",22250,12.51,0.045,0.056,0.071,0.458,0.039,0.504,0.068,0.043,"NAN",0.025,0.044,0.041,0.053,"NAN",0.145,0.054
"2018-04-06 06:45:00",22251,13.19,0.045,0.056,0.071,0.526,0.039,0.503,0.068,0.043,"NAN",0.025,0.044,0.041,0.065,"NAN",0.145,0.054
"2018-04-06 07:00:00",22252,13.62,0.045,0.056,0.071,0.437,0.039,0.312,0.068,0.043,"NAN",0.025,0.044,0.041,0.066,"NAN",0.176,0.054
"2018-04-06 07:15:00",22253,14.1,0.045,0.056,0.071,0.437,0.038,0.314,0.068,0.043,"NAN",0.025,0.044,0.041,0.066,"NAN",0.161,0.054
"2018-04-06 07:30:00",22254,14.09,0.045,0.056,0.071,0.457,0.039,0.218,0.068,0.043,"NAN",0.025,0.044,0.041,0.091,"NAN",0.176,0.054
"2018-04-06 07:45:00",22255,14.17,0.045,0.056,0.071,0.417,0.039,0.411,0.069,0.043,"NAN",0.025,0.044,0.041,0.091,"NAN",0.177,0.055
"2018-04-06 08:00:00",22256,14.24,0.045,0.056,0.071,0.437,0.039,0.381,0.069,0.043,"NAN",0.025,0.044,0.041,0.105,"NAN",0.161,0.055
"2018-04-06 08:15:00",22257,14.26,0.045,0.056,0.071,0.507,0.039,"NAN",0.069,0.043,"NAN",0.025,0.069,0.041,0.105,"NAN",0.161,0.055
"2018-04-06 08:30:00",22258,14.21,0.045,0.056,0.071,0.507,0.039,"NAN",0.069,0.043,"NAN",0.025,0.044,0.041,0.091,"NAN",0.13,0.055
"2018-04-06 08:45:00",22259,14.36,0.045,0.056,0.071,0.529,0.039,0.028,0.069,0.044,"NAN",0.025,0.069,0.041,0.134,"NAN",0.177,0.055
"2018-04-06 09:00:00",22260,14.33,0.045,0.056,0.071,0.507,0.039,0.028,0.069,0.044,"NAN",0.025,0.069,0.041,0.134,"NAN",0.162,0.055
"2018-04-06 09:15:00",22261,14.3,0.045,0.057,0.071,0.577,0.039,"NAN",0.069,0.044,"NAN",0.025,0.069,0.041,0.134,"NAN",0.177,0.055
"2018-04-06 09:30:00",22262,14.12,0.045,0.057,0.071,0.599,0.039,"NAN",0.069,0.044,"NAN",0.025,0.069,0.041,0.134,"NAN",0.161,0.055
"2018-04-06 09:45:00",22263,13.94,0.045,0.057,0.071,"NAN",0.039,"NAN",0.069,0.044,"NAN",0.025,0.069,0.041,0.134,"NAN",0.162,0.111
"2018-04-06 10:00:00",22264,13.84,0.046,0.056,0.071,0.599,0.039,"NAN",0.07,0.044,"NAN",0.025,0.07,0.041,0.134,"NAN",0.177,0.152
"2018-04-06 10:15:00",22265,13.79,0.045,0.056,0.071,"NAN",0.039,"NAN",0.069,0.044,"NAN",0.025,0.069,0.041,0.134,"NAN",0.162,0.068
"2018-04-06 10:30:00",22266,13.76,0.045,0.056,0.071,"NAN",0.039,0.219,0.069,0.044,"NAN",0.025,0.094,0.041,0.12,"NAN",0.148,0.203
"2018-04-06 10:45:00",22267,13.79,0.045,0.056,0.071,"NAN",0.039,0.095,0.069,0.044,"NAN",0.025,0.109,0.041,0.12,"NAN",0.161,0.108
"2018-04-06 11:00:00",22268,13.73,0.045,0.056,0.071,"NAN",0.039,"NAN",0.069,0.044,"NAN",0.025,0.124,0.04,0.134,"NAN",0.177,0.137
"2018-04-06 11:15:00",22269,13.72,0.045,0.056,0.071,"NAN",0.039,"NAN",0.069,0.044,"NAN",0.025,0.084,0.041,0.134,"NAN",0.177,0.168
"2018-04-06 11:30:00",22270,13.74,0.045,0.056,0.071,"NAN",0.039,"NAN",0.069,0.044,"NAN",0.026,0.044,0.041,0.134,"NAN",0.177,0.185
"2018-04-06 11:45:00",22271,13.74,0.045,0.056,0.071,"NAN",0.039,"NAN",0.069,0.044,"NAN",0.026,0.044,0.041,0.134,"NAN",0.176,0.236
"2018-04-06 12:00:00",22272,13.76,0.045,0.056,0.071,"NAN",0.039,"NAN",0.069,0.043,"NAN",0.026,0.044,0.041,0.134,"NAN",0.178,0.274
"2018-04-06 12:15:00",22273,13.7,0.045,0.055,0.071,"NAN",0.039,"NAN",0.069,0.043,"NAN",0.026,0.044,0.041,0.134,"NAN",0.194,"NAN"
"2018-04-06 12:30:00",22274,13.77,0.045,0.055,0.071,"NAN",0.039,"NAN",0.068,0.043,"NAN",0.026,0.044,0.041,0.134,"NAN",0.286,"NAN"
"2018-04-06 12:45:00",22275,13.69,0.045,0.055,0.071,"NAN",0.039,"NAN",0.068,0.043,"NAN",0.026,0.044,0.041,0.134,"NAN",0.324,"NAN"
"2018-04-06 13:00:00",22276,13.73,0.044,0.055,0.071,"NAN",0.039,"NAN",0.068,0.043,"NAN",0.026,0.094,0.04,0.134,"NAN",0.344,"NAN"
"2018-04-06 13:15:00",22277,13.71,0.044,0.055,0.07,"NAN",0.039,"NAN",0.068,0.043,"NAN",0.026,0.068,0.041,0.134,"NAN",0.303,"NAN"
"2018-04-06 13:30:00",22278,13.71,0.044,0.055,0.07,"NAN",0.039,"NAN",0.068,0.043,"NAN",0.026,0.069,0.041,0.134,"NAN",0.303,"NAN"
"2018-04-06 13:45:00",22279,13.67,0.044,0.055,0.07,"NAN",0.039,"NAN",0.068,0.043,"NAN",0.026,0.068,0.041,0.133,"NAN",0.303,"NAN"
"2018-04-06 14:00:00",22280,13.74,0.044,0.055,0.07,"NAN",0.039,"NAN",0.068,0.043,"NAN",0.026,0.069,0.041,0.105,"NAN",0.304,"NAN"
"2018-04-06 14:15:00",22281,13.71,0.044,0.054,0.07,"NAN",0.039,"NAN",0.068,0.043,"NAN",0.026,0.043,0.04,0.119,"NAN",0.365,"NAN"
"2018-04-06 14:30:00",22282,13.7,0.044,0.054,0.07,"NAN",0.039,"NAN",0.068,0.043,"NAN",0.026,0.043,0.04,0.091,"NAN",0.323,"NAN"
"2018-04-06 14:45:00",22283,13.73,0.044,0.054,0.07,"NAN",0.039,"NAN",0.068,0.043,"NAN",0.026,0.043,0.04,0.105,"NAN",0.342,"NAN"
"2018-04-06 15:00:00",22284,13.68,0.043,0.054,0.07,"NAN",0.039,"NAN",0.068,0.043,"NAN",0.026,0.043,0.041,0.119,"NAN",0.342,"NAN"
"2018-04-06 15:15:00",22285,13.68,0.043,0.054,0.07,"NAN",0.039,"NAN",0.068,0.043,"NAN",0.026,0.043,0.041,0.091,"NAN",0.342,"NAN"
"2018-04-06 15:30:00",22286,13.69,0.043,0.054,0.07,"NAN",0.039,"NAN",0.067,0.043,"NAN",0.026,0.043,0.04,0.091,"NAN",0.342,"NAN"
"2018-04-06 15:45:00",22287,13.69,0.043,0.054,0.07,"NAN",0.039,"NAN",0.067,0.043,"NAN",0.026,0.043,0.041,0.091,"NAN",0.341,"NAN"
"2018-04-06 16:00:00",22288,13.72,0.043,0.054,0.07,"NAN",0.039,"NAN",0.067,0.043,"NAN",0.026,0.043,0.041,0.091,"NAN",0.341,"NAN"
"2018-04-06 16:15:00",22289,13.68,0.043,0.054,0.07,"NAN",0.039,"NAN",0.067,0.043,"NAN",0.026,0.043,0.04,0.091,"NAN",0.341,"NAN"
"2018-04-06 16:30:00",22290,13.69,0.043,0.054,0.07,"NAN",0.039,"NAN",0.067,0.043,"NAN",0.026,0.043,0.04,0.091,"NAN",0.341,"NAN"
"2018-04-06 16:45:00",22291,13.74,0.043,0.053,0.07,"NAN",0.039,"NAN",0.067,0.043,"NAN",0.026,0.043,0.04,0.091,"NAN",0.341,"NAN"
"2018-04-06 17:00:00",22292,13.99,0.043,0.053,0.07,"NAN",0.038,"NAN",0.067,0.043,"NAN",0.026,0.043,0.04,0.091,"NAN",0.341,"NAN"
"2018-04-06 17:15:00",22293,14.01,0.043,0.053,0.07,"NAN",0.038,"NAN",0.067,0.043,"NAN",0.026,0.043,0.04,0.091,"NAN",0.34,"NAN"
"2018-04-06 17:30:00",22294,13.86,0.043,0.053,0.07,"NAN",0.038,"NAN",0.067,0.043,"NAN",0.026,0.043,0.04,0.091,"NAN",0.34,"NAN"
"2018-04-06 17:45:00",22295,13.54,0.043,0.053,0.07,"NAN",0.038,"NAN",0.067,0.043,"NAN",0.026,0.043,0.04,0.091,"NAN",0.34,"NAN"
"2018-04-06 18:00:00",22296,13.03,0.043,0.053,0.07,"NAN",0.038,"NAN",0.067,0.043,"NAN",0.026,0.043,0.04,0.091,"NAN",0.34,"NAN"
"2018-04-06 18:15:00",22297,12.68,0.043,0.053,0.07,"NAN",0.038,"NAN",0.067,0.043,"NAN",0.026,0.043,0.04,0.091,"NAN",0.34,"NAN"
"2018-04-06 18:30:00",22298,12.67,0.043,0.053,0.069,"NAN",0.038,"NAN",0.067,0.043,"NAN",0.026,0.043,0.04,0.091,"NAN",0.34,"NAN"
"2018-04-06 18:45:00",22299,12.66,0.043,0.053,0.069,"NAN",0.038,"NAN",0.067,0.043,"NAN",0.026,0.043,0.04,0.091,"NAN",0.34,"NAN"
"2018-04-06 19:00:00",22300,12.65,0.043,0.053,0.069,"NAN",0.038,"NAN",0.067,0.043,"NAN",0.026,0.043,0.04,0.091,"NAN",0.34,"NAN"
"2018-04-06 19:15:00",22301,12.64,0.043,0.054,0.069,"NAN",0.038,"NAN",0.067,0.043,"NAN",0.026,0.043,0.04,0.091,"NAN",0.34,"NAN"
"2018-04-06 19:30:00",22302,12.63,0.043,0.053,0.069,"NAN",0.038,"NAN",0.067,0.043,"NAN",0.026,0.043,0.04,0.091,"NAN",0.34,"NAN"
"2018-04-06 19:45:00",22303,12.63,0.043,0.053,0.069,"NAN",0.038,"NAN",0.067,0.043,"NAN",0.026,0.043,0.04,0.091,"NAN",0.34,"NAN"
"2018-04-06 20:00:00",22304,12.62,0.043,0.053,0.069,"NAN",0.038,"NAN",0.067,0.043,"NAN",0.026,0.043,0.04,0.091,"NAN",0.34,"NAN"
"2018-04-06 20:15:00",22305,12.61,0.043,0.054,0.069,"NAN",0.038,"NAN",0.067,0.043,"NAN",0.026,0.043,0.04,0.091,"NAN",0.34,"NAN"
"2018-04-06 20:30:00",22306,12.61,0.043,0.053,0.069,"NAN",0.038,"NAN",0.067,0.043,"NAN",0.026,0.043,0.041,0.091,"NAN",0.34,"NAN"
"2018-04-06 20:45:00",22307,12.6,0.043,0.053,0.069,"NAN",0.038,"NAN",0.067,0.043,"NAN",0.026,0.043,0.041,0.091,"NAN",0.34,"NAN"
"2018-04-06 21:00:00",22308,12.6,0.043,0.053,0.069,"NAN",0.038,"NAN",0.067,0.043,"NAN",0.026,0.043,0.041,0.091,"NAN",0.34,"NAN"
"2018-04-06 21:15:00",22309,12.59,0.043,0.053,0.069,"NAN",0.038,"NAN",0.067,0.043,"NAN",0.026,0.043,0.041,0.091,"NAN",0.34,"NAN"
"2018-04-06 21:30:00",22310,12.58,0.043,0.054,0.069,"NAN",0.038,"NAN",0.067,0.043,"NAN",0.026,0.043,0.041,0.091,"NAN",0.34,"NAN"
"2018-04-06 21:45:00",22311,12.58,0.043,0.054,0.069,"NAN",0.038,"NAN",0.067,0.043,"NAN",0.026,0.043,0.04,0.091,"NAN",0.34,"NAN"
"2018-04-06 22:00:00",22312,12.57,0.043,0.054,0.069,"NAN",0.038,"NAN",0.067,0.043,"NAN",0.026,0.043,0.04,0.091,"NAN",0.34,"NAN"
"2018-04-06 22:15:00",22313,12.56,0.043,0.054,0.069,"NAN",0.038,"NAN",0.067,0.043,"NAN",0.026,0.043,0.04,0.091,"NAN",0.34,"NAN"
"2018-04-06 22:30:00",22314,12.55,0.043,0.053,0.069,"NAN",0.038,"NAN",0.067,0.043,"NAN",0.026,0.044,0.041,0.091,"NAN",0.34,"NAN"
"2018-04-06 22:45:00",22315,12.55,0.043,0.053,0.069,"NAN",0.038,"NAN",0.067,0.043,"NAN",0.026,0.043,0.041,0.078,"NAN",0.34,"NAN"
"2018-04-06 23:00:00",22316,12.54,0.043,0.054,0.069,"NAN",0.038,"NAN",0.067,0.043,"NAN",0.026,0.043,0.041,0.091,"NAN",0.34,"NAN"
"2018-04-06 23:15:00",22317,12.53,0.043,0.054,0.069,"NAN",0.038,"NAN",0.067,0.043,"NAN",0.026,0.043,0.041,0.078,"NAN",0.34,"NAN"
"2018-04-06 23:30:00",22318,12.52,0.043,0.054,0.069,"NAN",0.038,"NAN",0.067,0.043,"NAN",0.026,0.043,0.041,0.078,"NAN",0.34,"NAN"
"2018-04-06 23:45:00",22319,12.52,0.043,0.054,0.069,"NAN",0.038,"NAN",0.067,0.043,"NAN",0.026,0.043,0.041,0.066,"NAN",0.34,"NAN"
"2018-04-07 00:00:00",22320,12.51,0.043,0.053,0.069,"NAN",0.038,"NAN",0.067,0.043,"NAN",0.026,0.043,0.041,0.066,"NAN",0.34,"NAN"
"2018-04-07 00:15:00",22321,12.5,0.043,0.054,0.07,"NAN",0.038,"NAN",0.067,0.043,"NAN",0.026,0.043,0.041,0.091,"NAN",0.34,"NAN"
"2018-04-07 00:30:00",22322,12.49,0.043,0.054,0.069,"NAN",0.038,"NAN",0.067,0.043,"NAN",0.026,0.043,0.041,0.078,"NAN",0.339,"NAN"
"2018-04-07 00:45:00",22323,12.48,0.043,0.054,0.069,"NAN",0.038,"NAN",0.067,0.043,"NAN",0.026,0.043,0.041,0.066,"NAN",0.339,"NAN"
"2018-04-07 01:00:00",22324,12.47,0.043,0.054,0.069,"NAN",0.038,"NAN",0.067,0.043,"NAN",0.026,0.043,0.041,0.078,"NAN",0.34,"NAN"
"2018-04-07 01:15:00",22325,12.46,0.043,0.054,0.069,"NAN",0.038,"NAN",0.067,0.042,"NAN",0.026,0.043,0.041,0.078,"NAN",0.339,"NAN"
"2018-04-07 01:30:00",22326,12.45,0.043,0.053,0.069,"NAN",0.038,"NAN",0.067,0.042,"NAN",0.026,0.043,0.041,0.065,"NAN",0.339,"NAN"
"2018-04-07 01:45:00",22327,12.44,0.043,0.053,0.069,"NAN",0.038,"NAN",0.066,0.043,"NAN",0.026,0.043,0.041,0.053,"NAN",0.339,"NAN"
"2018-04-07 02:00:00",22328,12.43,0.043,0.053,0.069,"NAN",0.038,"NAN",0.066,0.043,"NAN",0.025,0.043,0.041,0.053,"NAN",0.339,"NAN"
"2018-04-07 02:15:00",22329,12.42,0.043,0.053,0.069,"NAN",0.038,"NAN",0.066,0.043,"NAN",0.026,0.043,0.041,0.053,"NAN",0.339,"NAN"
"2018-04-07 02:30:00",22330,12.41,0.043,0.053,0.069,"NAN",0.038,"NAN",0.067,0.043,"NAN",0.026,0.043,0.041,0.053,"NAN",0.339,"NAN"
"2018-04-07 02:45:00",22331,12.4,0.043,0.053,0.069,"NAN",0.038,"NAN",0.066,0.043,"NAN",0.026,0.043,0.041,0.053,"NAN",0.339,"NAN"
"2018-04-07 03:00:00",22332,12.4,0.043,0.053,0.069,"NAN",0.038,"NAN",0.067,0.043,"NAN",0.025,0.043,0.041,0.053,"NAN",0.339,"NAN"
"2018-04-07 03:15:00",22333,12.39,0.043,0.054,0.069,"NAN",0.038,"NAN",0.067,0.043,"NAN",0.026,0.043,0.041,0.053,"NAN",0.339,"NAN"
"2018-04-07 03:30:00",22334,12.39,0.043,0.054,0.069,"NAN",0.038,"NAN",0.067,0.043,"NAN",0.026,0.043,0.041,0.053,"NAN",0.339,"NAN"
"2018-04-07 03:45:00",22335,12.39,0.043,0.054,0.069,"NAN",0.038,"NAN",0.067,0.043,"NAN",0.026,0.043,0.041,0.053,"NAN",0.339,"NAN"
"2018-04-07 04:00:00",22336,12.38,0.043,0.053,0.069,"NAN",0.038,"NAN",0.067,0.043,"NAN",0.026,0.043,0.041,0.053,"NAN",0.339,"NAN"
"2018-04-07 04:15:00",22337,12.38,0.043,0.053,0.069,"NAN",0.038,"NAN",0.067,0.043,"NAN",0.026,0.043,0.041,0.053,"NAN",0.339,"NAN"
"2018-04-07 04:30:00",22338,12.38,0.043,0.054,0.069,"NAN",0.038,"NAN",0.067,0.043,"NAN",0.026,0.043,0.04,0.053,"NAN",0.339,"NAN"
"2018-04-07 04:45:00",22339,12.37,0.043,0.054,0.069,"NAN",0.038,"NAN",0.067,0.043,"NAN",0.026,0.043,0.041,0.053,"NAN",0.339,"NAN"
"2018-04-07 05:00:00",22340,12.37,0.043,0.054,0.069,"NAN",0.038,"NAN",0.067,0.042,"NAN",0.025,0.043,0.04,0.053,"NAN",0.339,"NAN"
"2018-04-07 05:15:00",22341,12.37,0.044,0.054,0.069,"NAN",0.038,"NAN",0.067,0.043,"NAN",0.026,0.043,0.04,0.053,"NAN",0.339,"NAN"
"2018-04-07 05:30:00",22342,12.36,0.043,0.054,0.069,"NAN",0.038,"NAN",0.067,0.043,"NAN",0.026,0.043,0.04,0.053,"NAN",0.339,"NAN"
"2018-04-07 05:45:00",22343,12.36,0.043,0.054,0.069,"NAN",0.038,"NAN",0.067,0.043,"NAN",0.026,0.043,0.04,0.053,"NAN",0.339,"NAN"
