"TOA5","DroughtNet","CR1000","73052","CR1000.Std.28.02","CPU:DryNet20151110.CR1","60679","PAR"
"TIMESTAMP","RECORD","PAR_Den_1_Avg","PAR_Den_2_Avg"
"2018-05-06 03:45:00",1495,0.002,0.001
"2018-05-06 04:00:00",1496,0.002,0.001
"2018-05-06 04:15:00",1497,0.002,0.001
"2018-05-06 04:30:00",1498,0.001,0.002
"2018-05-06 04:45:00",1499,0.001,0.001
"2018-05-06 05:00:00",1500,0.001,0.001
"2018-05-06 05:15:00",1501,0.001,0.001
"2018-05-06 05:30:00",1502,0.001,0.001
"2018-05-06 05:45:00",1503,0.001,0.001
"2018-05-06 06:00:00",1504,0.003,0.002
"2018-05-06 06:15:00",1505,0.041,0.033
"2018-05-06 06:30:00",1506,1.229,0.966
"2018-05-06 06:45:00",1507,12.06,9.27
"2018-05-06 07:00:00",1508,39.31,30.03
"2018-05-06 07:15:00",1509,89.1,72.67
"2018-05-06 07:30:00",1510,198,190.4
"2018-05-06 07:45:00",1511,306.5,297.8
"2018-05-06 08:00:00",1512,402.4,385
"2018-05-06 08:15:00",1513,494.6,467.4
"2018-05-06 08:30:00",1514,590.3,552.1
"2018-05-06 08:45:00",1515,680.2,647.9
"2018-05-06 09:00:00",1516,765.3,406.4
"2018-05-06 09:15:00",1517,841,359.4
"2018-05-06 09:30:00",1518,922,937
"2018-05-06 09:45:00",1519,996,1062
"2018-05-06 10:00:00",1520,1061,780.5
"2018-05-06 10:15:00",1521,1121,287.2
"2018-05-06 10:30:00",1522,1174,1180
"2018-05-06 10:45:00",1523,1217,1314
"2018-05-06 11:00:00",1524,1249,1407
"2018-05-06 11:15:00",1525,1283,1294
"2018-05-06 11:30:00",1526,1306,737.7
"2018-05-06 11:45:00",1527,1323,581
"2018-05-06 12:00:00",1528,1328,561.2
"2018-05-06 12:15:00",1529,1326,593.5
"2018-05-06 12:30:00",1530,1318,682.6
"2018-05-06 12:45:00",1531,1298,666.1
"2018-05-06 13:00:00",1532,1276,864
"2018-05-06 13:15:00",1533,1247,1028
"2018-05-06 13:30:00",1534,1210,850
"2018-05-06 13:45:00",1535,1158,522.1
"2018-05-06 14:00:00",1536,1106,459.9
"2018-05-06 14:15:00",1537,1040,514.3
"2018-05-06 14:30:00",1538,966,667.7
"2018-05-06 14:45:00",1539,892,355
"2018-05-06 15:00:00",1540,812,272.2
"2018-05-06 15:15:00",1541,727.1,384.8
"2018-05-06 15:30:00",1542,629.6,687.9
"2018-05-06 15:45:00",1543,523.1,566.6
"2018-05-06 16:00:00",1544,422.4,245.8
"2018-05-06 16:15:00",1545,336.6,184.4
"2018-05-06 16:30:00",1546,245.6,116.3
"2018-05-06 16:45:00",1547,156.7,99.1
"2018-05-06 17:00:00",1548,87.8,56.13
"2018-05-06 17:15:00",1549,30.78,22.04
"2018-05-06 17:30:00",1550,6.546,4.815
"2018-05-06 17:45:00",1551,0.451,0.325
"2018-05-06 18:00:00",1552,0.015,0.01
"2018-05-06 18:15:00",1553,0.002,0.001
"2018-05-06 18:30:00",1554,0.001,0
"2018-05-06 18:45:00",1555,0.001,0
"2018-05-06 19:00:00",1556,0.001,0
"2018-05-06 19:15:00",1557,0.001,0
"2018-05-06 19:30:00",1558,0.001,0
"2018-05-06 19:45:00",1559,0.001,0.001
"2018-05-06 20:00:00",1560,0.001,0
"2018-05-06 20:15:00",1561,0.001,0
"2018-05-06 20:30:00",1562,0.001,0
"2018-05-06 20:45:00",1563,0.001,0
"2018-05-06 21:00:00",1564,0.001,0
"2018-05-06 21:15:00",1565,0.001,0
"2018-05-06 21:30:00",1566,0.001,0
"2018-05-06 21:45:00",1567,0,0
"2018-05-06 22:00:00",1568,0,0
"2018-05-06 22:15:00",1569,0,0
"2018-05-06 22:30:00",1570,0,0
"2018-05-06 22:45:00",1571,0,0
"2018-05-06 23:00:00",1572,0.001,0
"2018-05-06 23:15:00",1573,0.002,0
"2018-05-06 23:30:00",1574,0.001,0
"2018-05-06 23:45:00",1575,0.001,0
"2018-05-07 00:00:00",1576,0.002,0
"2018-05-07 00:15:00",1577,0.001,0
"2018-05-07 00:30:00",1578,0.001,0
"2018-05-07 00:45:00",1579,0.001,0
"2018-05-07 01:00:00",1580,0.002,0
"2018-05-07 01:15:00",1581,0.002,0
"2018-05-07 01:30:00",1582,0.002,0
"2018-05-07 01:45:00",1583,0.002,0.001
"2018-05-07 02:00:00",1584,0.002,0
"2018-05-07 02:15:00",1585,0.002,0
"2018-05-07 02:30:00",1586,0.002,0
"2018-05-07 02:45:00",1587,0.002,0
"2018-05-07 03:00:00",1588,0.002,0.001
"2018-05-07 03:15:00",1589,0.001,0.001
"2018-05-07 03:30:00",1590,0.001,0.001
"2018-05-07 03:45:00",1591,0.001,0.001
"2018-05-07 04:00:00",1592,0.001,0.001
"2018-05-07 04:15:00",1593,0.001,0.001
"2018-05-07 04:30:00",1594,0.002,0.001
"2018-05-07 04:45:00",1595,0.001,0.001
"2018-05-07 05:00:00",1596,0.001,0.001
"2018-05-07 05:15:00",1597,0.002,0
"2018-05-07 05:30:00",1598,0.001,0
"2018-05-07 05:45:00",1599,0.002,0
"2018-05-07 06:00:00",1600,0.003,0.002
"2018-05-07 06:15:00",1601,0.036,0.029
"2018-05-07 06:30:00",1602,1.044,0.82
"2018-05-07 06:45:00",1603,10.73,8.25
"2018-05-07 07:00:00",1604,36.98,28.58
"2018-05-07 07:15:00",1605,79.74,62.05
"2018-05-07 07:30:00",1606,168.5,146.6
"2018-05-07 07:45:00",1607,317.8,297.7
"2018-05-07 08:00:00",1608,417,386.9
"2018-05-07 08:15:00",1609,510.7,470.5
"2018-05-07 08:30:00",1610,599.6,560.5
"2018-05-07 08:45:00",1611,686,656.5
"2018-05-07 09:00:00",1612,772.2,440.8
"2018-05-07 09:15:00",1613,858,385.9
"2018-05-07 09:30:00",1614,925,878
"2018-05-07 09:45:00",1615,992,1047
"2018-05-07 10:00:00",1616,1052,868
"2018-05-07 10:15:00",1617,1099,293.5
"2018-05-07 10:30:00",1618,1137,1044
"2018-05-07 10:45:00",1619,1154,1198
"2018-05-07 11:00:00",1620,1172,1247
"2018-05-07 11:15:00",1621,1204,944
"2018-05-07 11:30:00",1622,1196,683.4
"2018-05-07 11:45:00",1623,1196,611.4
"2018-05-07 12:00:00",1624,1203,622.5
"2018-05-07 12:15:00",1625,1223,652.5
"2018-05-07 12:30:00",1626,1236,715.8
"2018-05-07 12:45:00",1627,1206,699.8
"2018-05-07 13:00:00",1628,1166,904
"2018-05-07 13:15:00",1629,1124,882
"2018-05-07 13:30:00",1630,1093,699.1
"2018-05-07 13:45:00",1631,1064,528.8
"2018-05-07 14:00:00",1632,1028,491.2
"2018-05-07 14:15:00",1633,969,598.6
"2018-05-07 14:30:00",1634,881,556.6
"2018-05-07 14:45:00",1635,796.5,351.3
"2018-05-07 15:00:00",1636,739.2,295.6
"2018-05-07 15:15:00",1637,683,497.6
"2018-05-07 15:30:00",1638,599.3,640.8
"2018-05-07 15:45:00",1639,522.5,525.7
"2018-05-07 16:00:00",1640,435.3,225.8
"2018-05-07 16:15:00",1641,331.8,181.1
"2018-05-07 16:30:00",1642,250.1,111.5
"2018-05-07 16:45:00",1643,163.9,98.9
"2018-05-07 17:00:00",1644,77.13,49.14
"2018-05-07 17:15:00",1645,28.1,20.56
"2018-05-07 17:30:00",1646,5.413,3.995
"2018-05-07 17:45:00",1647,0.288,0.208
"2018-05-07 18:00:00",1648,0.012,0.007
"2018-05-07 18:15:00",1649,0.003,0.001
"2018-05-07 18:30:00",1650,0.003,0
"2018-05-07 18:45:00",1651,0.002,0
"2018-05-07 19:00:00",1652,0.002,0
"2018-05-07 19:15:00",1653,0.002,0
"2018-05-07 19:30:00",1654,0.001,0
"2018-05-07 19:45:00",1655,0.002,0
"2018-05-07 20:00:00",1656,0.002,0
"2018-05-07 20:15:00",1657,0.001,0
"2018-05-07 20:30:00",1658,0.002,0
"2018-05-07 20:45:00",1659,0.001,0
"2018-05-07 21:00:00",1660,0.001,0
"2018-05-07 21:15:00",1661,0.001,0
"2018-05-07 21:30:00",1662,0.001,0
"2018-05-07 21:45:00",1663,0.002,0
"2018-05-07 22:00:00",1664,0.002,0
"2018-05-07 22:15:00",1665,0.001,0
"2018-05-07 22:30:00",1666,0.001,0
"2018-05-07 22:45:00",1667,0.001,0
"2018-05-07 23:00:00",1668,0.001,0
"2018-05-07 23:15:00",1669,0.001,0
"2018-05-07 23:30:00",1670,0.001,0.001
"2018-05-07 23:45:00",1671,0,0
"2018-05-08 00:00:00",1672,0.001,0
"2018-05-08 00:15:00",1673,0.001,0
"2018-05-08 00:30:00",1674,0.001,0
"2018-05-08 00:45:00",1675,0.001,0
"2018-05-08 01:00:00",1676,0.001,0
"2018-05-08 01:15:00",1677,0.001,0
"2018-05-08 01:30:00",1678,0.001,0
"2018-05-08 01:45:00",1679,0.001,0
"2018-05-08 02:00:00",1680,0.001,0.001
"2018-05-08 02:15:00",1681,0.001,0.001
"2018-05-08 02:30:00",1682,0,0.001
"2018-05-08 02:45:00",1683,0,0.001
"2018-05-08 03:00:00",1684,0,0.001
"2018-05-08 03:15:00",1685,0.001,0.001
"2018-05-08 03:30:00",1686,0.001,0.001
"2018-05-08 03:45:00",1687,0.001,0.001
"2018-05-08 04:00:00",1688,0.001,0.001
"2018-05-08 04:15:00",1689,0.001,0.001
"2018-05-08 04:30:00",1690,0.001,0.001
"2018-05-08 04:45:00",1691,0.001,0.001
"2018-05-08 05:00:00",1692,0.001,0.001
"2018-05-08 05:15:00",1693,0.001,0.001
"2018-05-08 05:30:00",1694,0.001,0.001
"2018-05-08 05:45:00",1695,0.001,0.001
"2018-05-08 06:00:00",1696,0.002,0.002
"2018-05-08 06:15:00",1697,0.019,0.014
"2018-05-08 06:30:00",1698,0.578,0.441
"2018-05-08 06:45:00",1699,7.163,5.417
"2018-05-08 07:00:00",1700,39.24,30.9
"2018-05-08 07:15:00",1701,108.2,85.8
"2018-05-08 07:30:00",1702,206.9,187.3
"2018-05-08 07:45:00",1703,165.3,131.6
"2018-05-08 08:00:00",1704,226.3,189.9
"2018-05-08 08:15:00",1705,191.3,150
"2018-05-08 08:30:00",1706,281.6,224.4
"2018-05-08 08:45:00",1707,354.4,281.8
"2018-05-08 09:00:00",1708,330.7,251.7
"2018-05-08 09:15:00",1709,422.7,309
"2018-05-08 09:30:00",1710,425.9,323
"2018-05-08 09:45:00",1711,623.2,515.6
"2018-05-08 10:00:00",1712,811,675.9
"2018-05-08 10:15:00",1713,738.3,492.5
"2018-05-08 10:30:00",1714,994,802
"2018-05-08 10:45:00",1715,1086,1033
"2018-05-08 11:00:00",1716,1015,886
"2018-05-08 11:15:00",1717,1135,760.4
"2018-05-08 11:30:00",1718,1113,659.1
"2018-05-08 11:45:00",1719,919,598.8
"2018-05-08 12:00:00",1720,1045,645.3
"2018-05-08 12:15:00",1721,1187,737.7
"2018-05-08 12:30:00",1722,1173,711.3
"2018-05-08 12:45:00",1723,1273,793.3
"2018-05-08 13:00:00",1724,1195,943
"2018-05-08 13:15:00",1725,1216,925
"2018-05-08 13:30:00",1726,1201,670
"2018-05-08 13:45:00",1727,1077,504.4
"2018-05-08 14:00:00",1728,828,416.8
"2018-05-08 14:15:00",1729,965,641.9
"2018-05-08 14:30:00",1730,885,501.4
"2018-05-08 14:45:00",1731,839,340.3
"2018-05-08 15:00:00",1732,684.6,279.3
"2018-05-08 15:15:00",1733,638.6,539.6
"2018-05-08 15:30:00",1734,612.4,610.2
"2018-05-08 15:45:00",1735,320.7,274.5
"2018-05-08 16:00:00",1736,288.7,188.4
"2018-05-08 16:15:00",1737,369.4,212.1
"2018-05-08 16:30:00",1738,257.7,140.2
"2018-05-08 16:45:00",1739,142.7,89.6
"2018-05-08 17:00:00",1740,61.29,45.3
"2018-05-08 17:15:00",1741,20.78,15.21
"2018-05-08 17:30:00",1742,4.086,2.976
"2018-05-08 17:45:00",1743,0.246,0.176
"2018-05-08 18:00:00",1744,0.01,0.006
"2018-05-08 18:15:00",1745,0.002,0.001
"2018-05-08 18:30:00",1746,0.002,0
"2018-05-08 18:45:00",1747,0.002,0.001
"2018-05-08 19:00:00",1748,0.002,0.001
"2018-05-08 19:15:00",1749,0.002,0
"2018-05-08 19:30:00",1750,0.002,0
"2018-05-08 19:45:00",1751,0.002,0
"2018-05-08 20:00:00",1752,0.002,0
"2018-05-08 20:15:00",1753,0.001,0.001
"2018-05-08 20:30:00",1754,0.001,0
"2018-05-08 20:45:00",1755,0.001,0
"2018-05-08 21:00:00",1756,0.002,0
"2018-05-08 21:15:00",1757,0.002,0
"2018-05-08 21:30:00",1758,0.001,0
"2018-05-08 21:45:00",1759,0.001,0
"2018-05-08 22:00:00",1760,0.001,0
"2018-05-08 22:15:00",1761,0,0
"2018-05-08 22:30:00",1762,0.001,0
"2018-05-08 22:45:00",1763,0.001,0
"2018-05-08 23:00:00",1764,0.001,0
"2018-05-08 23:15:00",1765,0.001,0
"2018-05-08 23:30:00",1766,0.001,0
"2018-05-08 23:45:00",1767,0.001,0
"2018-05-09 00:00:00",1768,0.001,0
"2018-05-09 00:15:00",1769,0.001,0.001
"2018-05-09 00:30:00",1770,0.001,0.001
"2018-05-09 00:45:00",1771,0.001,0
"2018-05-09 01:00:00",1772,0.001,0
"2018-05-09 01:15:00",1773,0.001,0
"2018-05-09 01:30:00",1774,0.001,0
"2018-05-09 01:45:00",1775,0.001,0
"2018-05-09 02:00:00",1776,0.001,0
"2018-05-09 02:15:00",1777,0.001,0
"2018-05-09 02:30:00",1778,0.001,0
"2018-05-09 02:45:00",1779,0.001,0
"2018-05-09 03:00:00",1780,0.001,0
"2018-05-09 03:15:00",1781,0.001,0
"2018-05-09 03:30:00",1782,0.002,0
"2018-05-09 03:45:00",1783,0.002,0
"2018-05-09 04:00:00",1784,0.001,0.001
"2018-05-09 04:15:00",1785,0.001,0.001
"2018-05-09 04:30:00",1786,0.001,0.001
"2018-05-09 04:45:00",1787,0.001,0.001
"2018-05-09 05:00:00",1788,0.001,0.001
"2018-05-09 05:15:00",1789,0.001,0.001
"2018-05-09 05:30:00",1790,0.001,0
"2018-05-09 05:45:00",1791,0.002,0
"2018-05-09 06:00:00",1792,0.002,0.001
"2018-05-09 06:15:00",1793,0.02,0.015
"2018-05-09 06:30:00",1794,0.62,0.488
"2018-05-09 06:45:00",1795,7.753,5.977
"2018-05-09 07:00:00",1796,35.1,27.01
"2018-05-09 07:15:00",1797,79.96,61.44
"2018-05-09 07:30:00",1798,186.8,179.7
"2018-05-09 07:45:00",1799,261.1,244.4
"2018-05-09 08:00:00",1800,339.5,312.5
"2018-05-09 08:15:00",1801,434.9,393.9
"2018-05-09 08:30:00",1802,491.7,445.8
"2018-05-09 08:45:00",1803,601.3,551.1
"2018-05-09 09:00:00",1804,699.7,635.5
"2018-05-09 09:15:00",1805,773.6,402.7
"2018-05-09 09:30:00",1806,837,649.4
"2018-05-09 09:45:00",1807,908,891
"2018-05-09 10:00:00",1808,983,921
"2018-05-09 10:15:00",1809,1056,340.7
"2018-05-09 10:30:00",1810,1083,811
"2018-05-09 10:45:00",1811,1130,1162
"2018-05-09 11:00:00",1812,1176,1040
"2018-05-09 11:15:00",1813,1196,649.3
"2018-05-09 11:30:00",1814,1218,576.8
"2018-05-09 11:45:00",1815,1233,584.8
"2018-05-09 12:00:00",1816,1246,606.9
"2018-05-09 12:15:00",1817,1230,660.6
"2018-05-09 12:30:00",1818,1251,668
"2018-05-09 12:45:00",1819,1229,828
"2018-05-09 13:00:00",1820,1234,967
"2018-05-09 13:15:00",1821,1196,850
"2018-05-09 13:30:00",1822,1157,558.7
"2018-05-09 13:45:00",1823,1109,484.5
"2018-05-09 14:00:00",1824,1059,500
"2018-05-09 14:15:00",1825,998,697.7
"2018-05-09 14:30:00",1826,934,438.2
"2018-05-09 14:45:00",1827,860,309.3
"2018-05-09 15:00:00",1828,774.1,283.8
"2018-05-09 15:15:00",1829,698.8,684.9
"2018-05-09 15:30:00",1830,609,657.8
"2018-05-09 15:45:00",1831,515.7,432.5
"2018-05-09 16:00:00",1832,419.4,215.8
"2018-05-09 16:15:00",1833,325.4,162.2
"2018-05-09 16:30:00",1834,233.7,108
"2018-05-09 16:45:00",1835,146.8,92.4
"2018-05-09 17:00:00",1836,70.1,44.72
"2018-05-09 17:15:00",1837,20.17,14.75
"2018-05-09 17:30:00",1838,3.512,2.553
"2018-05-09 17:45:00",1839,0.189,0.135
"2018-05-09 18:00:00",1840,0.008,0.004
"2018-05-09 18:15:00",1841,0.003,0
"2018-05-09 18:30:00",1842,0.002,0
"2018-05-09 18:45:00",1843,0.002,0
"2018-05-09 19:00:00",1844,0.002,0
"2018-05-09 19:15:00",1845,0.002,0
"2018-05-09 19:30:00",1846,0.002,0
"2018-05-09 19:45:00",1847,0.002,0.001
"2018-05-09 20:00:00",1848,0.002,0.001
"2018-05-09 20:15:00",1849,0.002,0.001
"2018-05-09 20:30:00",1850,0.002,0.001
"2018-05-09 20:45:00",1851,0.002,0
"2018-05-09 21:00:00",1852,0.001,0
"2018-05-09 21:15:00",1853,0.001,0
"2018-05-09 21:30:00",1854,0.001,0
"2018-05-09 21:45:00",1855,0.002,0
"2018-05-09 22:00:00",1856,0.002,0
"2018-05-09 22:15:00",1857,0.002,0
"2018-05-09 22:30:00",1858,0.001,0
"2018-05-09 22:45:00",1859,0.001,0
"2018-05-09 23:00:00",1860,0,0
"2018-05-09 23:15:00",1861,0.001,0
"2018-05-09 23:30:00",1862,0.001,0
"2018-05-09 23:45:00",1863,0.001,0
"2018-05-10 00:00:00",1864,0.001,0
"2018-05-10 00:15:00",1865,0,0
"2018-05-10 00:30:00",1866,0,0
"2018-05-10 00:45:00",1867,0,0
"2018-05-10 01:00:00",1868,0,0
"2018-05-10 01:15:00",1869,0,0
"2018-05-10 01:30:00",1870,0.001,0
"2018-05-10 01:45:00",1871,0.001,0
"2018-05-10 02:00:00",1872,0.001,0
"2018-05-10 02:15:00",1873,0,0
"2018-05-10 02:30:00",1874,0,0
"2018-05-10 02:45:00",1875,0.001,0
"2018-05-10 03:00:00",1876,0.001,0
"2018-05-10 03:15:00",1877,0.001,0
"2018-05-10 03:30:00",1878,0.001,0
"2018-05-10 03:45:00",1879,0.001,0.001
"2018-05-10 04:00:00",1880,0.001,0
"2018-05-10 04:15:00",1881,0.001,0.001
"2018-05-10 04:30:00",1882,0.001,0.001
"2018-05-10 04:45:00",1883,0.001,0.001
"2018-05-10 05:00:00",1884,0.001,0.001
"2018-05-10 05:15:00",1885,0.001,0.001
"2018-05-10 05:30:00",1886,0.001,0.001
"2018-05-10 05:45:00",1887,0.001,0.001
"2018-05-10 06:00:00",1888,0.002,0.001
"2018-05-10 06:15:00",1889,0.015,0.011
"2018-05-10 06:30:00",1890,0.431,0.332
"2018-05-10 06:45:00",1891,6.028,4.507
"2018-05-10 07:00:00",1892,21.57,16.09
"2018-05-10 07:15:00",1893,68.6,50.65
"2018-05-10 07:30:00",1894,204.3,169.9
"2018-05-10 07:45:00",1895,267.6,222.6
"2018-05-10 08:00:00",1896,223.7,172
"2018-05-10 08:15:00",1897,389.8,313.2
"2018-05-10 08:30:00",1898,470.7,399.1
"2018-05-10 08:45:00",1899,460.2,391.1
"2018-05-10 09:00:00",1900,481.7,373.2
"2018-05-10 09:15:00",1901,318,224.2
"2018-05-10 09:30:00",1902,464.1,349.3
"2018-05-10 09:45:00",1903,829,813
"2018-05-10 10:00:00",1904,1022,1035
"2018-05-10 10:15:00",1905,1069,336.7
"2018-05-10 10:30:00",1906,1116,743.3
"2018-05-10 10:45:00",1907,1172,1240
"2018-05-10 11:00:00",1908,1217,789.4
"2018-05-10 11:15:00",1909,1221,553
"2018-05-10 11:30:00",1910,1236,511.8
"2018-05-10 11:45:00",1911,1252,546.9
"2018-05-10 12:00:00",1912,1292,592.6
"2018-05-10 12:15:00",1913,1221,630.2
"2018-05-10 12:30:00",1914,1179,637.4
"2018-05-10 12:45:00",1915,787.7,563.9
"2018-05-10 13:00:00",1916,1103,854
"2018-05-10 13:15:00",1917,1215,804
"2018-05-10 13:30:00",1918,1220,565.3
"2018-05-10 13:45:00",1919,1138,487.8
"2018-05-10 14:00:00",1920,1076,556.7
"2018-05-10 14:15:00",1921,1032,707.4
"2018-05-10 14:30:00",1922,722.9,343.6
"2018-05-10 14:45:00",1923,562.5,278.3
"2018-05-10 15:00:00",1924,858,388.1
"2018-05-10 15:15:00",1925,578.7,578.6
"2018-05-10 15:30:00",1926,665.2,693.1
"2018-05-10 15:45:00",1927,571.1,425.6
"2018-05-10 16:00:00",1928,249,168.5
"2018-05-10 16:15:00",1929,198,137.8
"2018-05-10 16:30:00",1930,179.6,116.7
"2018-05-10 16:45:00",1931,116.2,82.8
"2018-05-10 17:00:00",1932,70.31,49.32
"2018-05-10 17:15:00",1933,23.82,17.64
"2018-05-10 17:30:00",1934,3.868,2.816
"2018-05-10 17:45:00",1935,0.205,0.146
"2018-05-10 18:00:00",1936,0.009,0.005
"2018-05-10 18:15:00",1937,0.003,0.001
"2018-05-10 18:30:00",1938,0.003,0
"2018-05-10 18:45:00",1939,0.002,0
"2018-05-10 19:00:00",1940,0.002,0
"2018-05-10 19:15:00",1941,0.002,0
"2018-05-10 19:30:00",1942,0.002,0
"2018-05-10 19:45:00",1943,0.002,0
"2018-05-10 20:00:00",1944,0.002,0
"2018-05-10 20:15:00",1945,0.002,0
"2018-05-10 20:30:00",1946,0.002,0
"2018-05-10 20:45:00",1947,0.001,0
"2018-05-10 21:00:00",1948,0.001,0
"2018-05-10 21:15:00",1949,0.002,0
"2018-05-10 21:30:00",1950,0.001,0
"2018-05-10 21:45:00",1951,0.001,0
"2018-05-10 22:00:00",1952,0.001,0
"2018-05-10 22:15:00",1953,0.001,0
"2018-05-10 22:30:00",1954,0.001,0
"2018-05-10 22:45:00",1955,0.001,0
"2018-05-10 23:00:00",1956,0.001,0
"2018-05-10 23:15:00",1957,0.001,0
"2018-05-10 23:30:00",1958,0.001,0
"2018-05-10 23:45:00",1959,0.001,0
"2018-05-11 00:00:00",1960,0.001,0
"2018-05-11 00:15:00",1961,0.001,0
"2018-05-11 00:30:00",1962,0.001,0
"2018-05-11 00:45:00",1963,0.001,0
"2018-05-11 01:00:00",1964,0.001,0
"2018-05-11 01:15:00",1965,0.001,0
"2018-05-11 01:30:00",1966,0.001,0
"2018-05-11 01:45:00",1967,0.001,0
"2018-05-11 02:00:00",1968,0.001,0
"2018-05-11 02:15:00",1969,0.001,0
"2018-05-11 02:30:00",1970,0.001,0
"2018-05-11 02:45:00",1971,0.002,0
"2018-05-11 03:00:00",1972,0.002,0
"2018-05-11 03:15:00",1973,0.002,0
"2018-05-11 03:30:00",1974,0.002,0
"2018-05-11 03:45:00",1975,0.002,0
"2018-05-11 04:00:00",1976,0.001,0
"2018-05-11 04:15:00",1977,0.001,0
"2018-05-11 04:30:00",1978,0,0
"2018-05-11 04:45:00",1979,0.001,0
"2018-05-11 05:00:00",1980,0.001,0
"2018-05-11 05:15:00",1981,0.001,0
"2018-05-11 05:30:00",1982,0.001,0
"2018-05-11 05:45:00",1983,0.001,0
"2018-05-11 06:00:00",1984,0.002,0.001
"2018-05-11 06:15:00",1985,0.017,0.013
"2018-05-11 06:30:00",1986,0.524,0.411
"2018-05-11 06:45:00",1987,7.603,3.703
"2018-05-11 07:00:00",1988,32.52,24.4
"2018-05-11 07:15:00",1989,70.05,52.48
"2018-05-11 07:30:00",1990,198.1,243.2
"2018-05-11 07:45:00",1991,292.1,284.5
"2018-05-11 08:00:00",1992,225.8,185.8
"2018-05-11 08:15:00",1993,324.7,282.3
"2018-05-11 08:30:00",1994,575.4,533
"2018-05-11 08:45:00",1995,664.1,631.9
"2018-05-11 09:00:00",1996,758.9,736.5
"2018-05-11 09:15:00",1997,695.6,381.2
"2018-05-11 09:30:00",1998,899,571.4
"2018-05-11 09:45:00",1999,1010,1038
"2018-05-11 10:00:00",2000,1066,1036
"2018-05-11 10:15:00",2001,1081,593.6
"2018-05-11 10:30:00",2002,964,681.6
"2018-05-11 10:45:00",2003,1332,1263
"2018-05-11 11:00:00",2004,1122,651.2
"2018-05-11 11:15:00",2005,723.9,447
"2018-05-11 11:30:00",2006,1002,491.4
"2018-05-11 11:45:00",2007,1280,599.3
"2018-05-11 12:00:00",2008,1222,618.5
"2018-05-11 12:15:00",2009,1310,707.7
"2018-05-11 12:30:00",2010,1371,732.4
"2018-05-11 12:45:00",2011,1223,928
"2018-05-11 13:00:00",2012,1276,961
"2018-05-11 13:15:00",2013,1205,762.5
"2018-05-11 13:30:00",2014,1169,537.9
"2018-05-11 13:45:00",2015,1179,550.4
"2018-05-11 14:00:00",2016,1228,684.4
"2018-05-11 14:15:00",2017,1177,809
"2018-05-11 14:30:00",2018,1010,532.7
"2018-05-11 14:45:00",2019,457.3,340.4
"2018-05-11 15:00:00",2020,312.3,242.8
"2018-05-11 15:15:00",2021,276.9,222.6
"2018-05-11 15:30:00",2022,526.9,506
"2018-05-11 15:45:00",2023,275,193.5
"2018-05-11 16:00:00",2024,288.7,182.9
"2018-05-11 16:15:00",2025,273.7,151.1
"2018-05-11 16:30:00",2026,149.7,85.3
"2018-05-11 16:45:00",2027,91.7,60.54
"2018-05-11 17:00:00",2028,68.25,42.36
"2018-05-11 17:15:00",2029,19.27,14.06
"2018-05-11 17:30:00",2030,3.334,2.413
"2018-05-11 17:45:00",2031,0.159,0.113
"2018-05-11 18:00:00",2032,0.006,0.004
"2018-05-11 18:15:00",2033,0.001,0
"2018-05-11 18:30:00",2034,0.001,0
"2018-05-11 18:45:00",2035,0.001,0
"2018-05-11 19:00:00",2036,0.001,0
"2018-05-11 19:15:00",2037,0.001,0
"2018-05-11 19:30:00",2038,0.001,0
"2018-05-11 19:45:00",2039,0.001,0
"2018-05-11 20:00:00",2040,0.001,0
"2018-05-11 20:15:00",2041,0.001,0
"2018-05-11 20:30:00",2042,0.002,0
"2018-05-11 20:45:00",2043,0.001,0
"2018-05-11 21:00:00",2044,0.001,0
"2018-05-11 21:15:00",2045,0.001,0
"2018-05-11 21:30:00",2046,0.001,0
"2018-05-11 21:45:00",2047,0.001,0.001
"2018-05-11 22:00:00",2048,0.001,0
"2018-05-11 22:15:00",2049,0.002,0
"2018-05-11 22:30:00",2050,0.002,0
"2018-05-11 22:45:00",2051,0.002,0
"2018-05-11 23:00:00",2052,0.002,0
"2018-05-11 23:15:00",2053,0.002,0
"2018-05-11 23:30:00",2054,0.002,0
"2018-05-11 23:45:00",2055,0.002,0
"2018-05-12 00:00:00",2056,0.002,0
"2018-05-12 00:15:00",2057,0.002,0.001
"2018-05-12 00:30:00",2058,0.001,0.001
"2018-05-12 00:45:00",2059,0.001,0.001
"2018-05-12 01:00:00",2060,0.002,0.001
"2018-05-12 01:15:00",2061,0.002,0.001
"2018-05-12 01:30:00",2062,0,0.001
"2018-05-12 01:45:00",2063,0.001,0
"2018-05-12 02:00:00",2064,0.001,0
"2018-05-12 02:15:00",2065,0.001,0
"2018-05-12 02:30:00",2066,0.001,0
"2018-05-12 02:45:00",2067,0.001,0
"2018-05-12 03:00:00",2068,0.001,0
"2018-05-12 03:15:00",2069,0.002,0
"2018-05-12 03:30:00",2070,0.001,0
"2018-05-12 03:45:00",2071,0.002,0.001
"2018-05-12 04:00:00",2072,0.002,0.001
"2018-05-12 04:15:00",2073,0.002,0
"2018-05-12 04:30:00",2074,0.002,0.001
"2018-05-12 04:45:00",2075,0,0.001
"2018-05-12 05:00:00",2076,0.001,0.001
"2018-05-12 05:15:00",2077,0.002,0.001
"2018-05-12 05:30:00",2078,0.002,0
"2018-05-12 05:45:00",2079,0.002,0
