"TOA5","DroughtNet","CR1000","73052","CR1000.Std.28.02","CPU:DryNet20151110.CR1","60679","SoilProfile"
"TIMESTAMP","RECORD","VW_Avg(17)","VW_Avg(18)","VW_Avg(19)","Tsoil_Avg(1)","Tsoil_Avg(2)","Tsoil_Avg(3)"
"TS","RN","","","","C","C","C"
"","","Avg","Avg","Avg","Avg","Avg","Avg"
"2018-05-11 21:30:00",2046,0.028,0.028,0.036,14.12,16.1,17.58
"2018-05-11 21:45:00",2047,0.028,0.028,0.036,14.09,16.09,17.59
"2018-05-11 22:00:00",2048,0.028,0.028,0.036,14.06,16.07,17.59
"2018-05-11 22:15:00",2049,0.028,0.028,0.036,14.06,16.05,17.59
"2018-05-11 22:30:00",2050,0.028,0.028,0.036,14.05,16.03,17.59
"2018-05-11 22:45:00",2051,0.028,0.028,0.036,14.05,16.02,17.59
"2018-05-11 23:00:00",2052,0.028,0.028,0.036,14.04,15.99,17.59
"2018-05-11 23:15:00",2053,0.028,0.028,0.036,14.03,15.98,17.6
"2018-05-11 23:30:00",2054,0.028,0.028,0.036,14.03,15.96,17.6
"2018-05-11 23:45:00",2055,0.028,0.028,0.036,14.03,15.95,17.6
"2018-05-12 00:00:00",2056,0.028,0.028,0.036,14.04,15.94,17.6
"2018-05-12 00:15:00",2057,0.028,0.028,0.036,14.04,15.91,17.6
"2018-05-12 00:30:00",2058,0.028,0.028,0.036,14.06,15.91,17.6
"2018-05-12 00:45:00",2059,0.028,0.028,0.036,14.07,15.89,17.6
"2018-05-12 01:00:00",2060,0.028,0.028,0.036,14.09,15.88,17.6
"2018-05-12 01:15:00",2061,0.028,0.028,0.036,14.11,15.87,17.6
"2018-05-12 01:30:00",2062,0.028,0.028,0.036,14.15,15.86,17.59
"2018-05-12 01:45:00",2063,0.028,0.028,0.036,14.18,15.85,17.59
"2018-05-12 02:00:00",2064,0.028,0.028,0.036,14.22,15.84,17.59
"2018-05-12 02:15:00",2065,0.028,0.028,0.036,14.25,15.84,17.59
"2018-05-12 02:30:00",2066,0.028,0.028,0.036,14.28,15.82,17.58
"2018-05-12 02:45:00",2067,0.028,0.028,0.036,14.28,15.82,17.57
"2018-05-12 03:00:00",2068,0.028,0.028,0.036,14.27,15.82,17.57
"2018-05-12 03:15:00",2069,0.028,0.028,0.036,14.23,15.81,17.57
"2018-05-12 03:30:00",2070,0.028,0.028,0.036,14.21,15.81,17.57
"2018-05-12 03:45:00",2071,0.028,0.028,0.036,14.19,15.81,17.57
"2018-05-12 04:00:00",2072,0.028,0.028,0.036,14.18,15.81,17.57
"2018-05-12 04:15:00",2073,0.028,0.028,0.036,14.2,15.79,17.56
"2018-05-12 04:30:00",2074,0.028,0.028,0.036,14.24,15.79,17.54
"2018-05-12 04:45:00",2075,0.028,0.028,0.036,14.29,15.78,17.54
"2018-05-12 05:00:00",2076,0.028,0.028,0.036,14.35,15.78,17.53
"2018-05-12 05:15:00",2077,0.028,0.028,0.036,14.4,15.77,17.53
"2018-05-12 05:30:00",2078,0.028,0.028,0.036,14.45,15.77,17.52
"2018-05-12 05:45:00",2079,0.028,0.028,0.036,14.5,15.77,17.51
"2018-05-12 06:00:00",2080,0.028,0.028,0.036,14.54,15.76,17.51
"2018-05-12 06:15:00",2081,0.028,0.027,0.036,14.58,15.76,17.5
"2018-05-12 06:30:00",2082,0.028,0.027,0.036,14.61,15.76,17.5
"2018-05-12 06:45:00",2083,0.028,0.028,0.036,14.64,15.76,17.5
"2018-05-12 07:00:00",2084,0.028,0.028,0.036,14.65,15.77,17.49
"2018-05-12 07:15:00",2085,0.028,0.028,0.036,14.67,15.77,17.49
"2018-05-12 07:30:00",2086,0.028,0.028,0.036,14.69,15.77,17.48
"2018-05-12 07:45:00",2087,0.028,0.028,0.036,14.74,15.77,17.47
"2018-05-12 08:00:00",2088,0.027,0.027,0.036,14.8,15.77,17.46
"2018-05-12 08:15:00",2089,0.028,0.027,0.036,14.86,15.78,17.46
"2018-05-12 08:30:00",2090,0.028,0.027,0.036,14.93,15.79,17.45
"2018-05-12 08:45:00",2091,0.027,0.027,0.036,15,15.79,17.44
"2018-05-12 09:00:00",2092,0.027,0.028,0.036,15.08,15.79,17.44
"2018-05-12 09:15:00",2093,0.028,0.028,0.036,15.17,15.8,17.44
"2018-05-12 09:30:00",2094,0.028,0.028,0.036,15.24,15.81,17.42
"2018-05-12 09:45:00",2095,0.028,0.028,0.036,15.3,15.82,17.42
"2018-05-12 10:00:00",2096,0.028,0.028,0.036,15.36,15.82,17.42
"2018-05-12 10:15:00",2097,0.028,0.027,0.036,15.43,15.84,17.41
"2018-05-12 10:30:00",2098,0.028,0.027,0.036,15.5,15.85,17.41
"2018-05-12 10:45:00",2099,0.028,0.027,0.036,15.6,15.86,17.4
"2018-05-12 11:00:00",2100,0.028,0.027,0.036,15.72,15.87,17.39
"2018-05-12 11:15:00",2101,0.028,0.027,0.036,15.81,15.9,17.4
"2018-05-12 11:30:00",2102,0.028,0.027,0.036,15.9,15.92,17.39
"2018-05-12 11:45:00",2103,0.028,0.028,0.036,15.96,15.93,17.39
"2018-05-12 12:00:00",2104,0.027,0.028,0.036,15.99,15.96,17.39
"2018-05-12 12:15:00",2105,0.027,0.027,0.036,16.01,15.98,17.38
"2018-05-12 12:30:00",2106,0.027,0.027,0.036,16.05,15.99,17.38
"2018-05-12 12:45:00",2107,0.027,0.027,0.036,16.07,16.01,17.38
"2018-05-12 13:00:00",2108,0.027,0.027,0.036,16.1,16.03,17.37
"2018-05-12 13:15:00",2109,0.027,0.027,0.036,16.15,16.05,17.37
"2018-05-12 13:30:00",2110,0.027,0.027,0.036,16.23,16.07,17.37
"2018-05-12 13:45:00",2111,0.027,0.027,0.036,16.32,16.09,17.37
"2018-05-12 14:00:00",2112,0.027,0.027,0.036,16.4,16.11,17.37
"2018-05-12 14:15:00",2113,0.027,0.027,0.036,16.43,16.13,17.37
"2018-05-12 14:30:00",2114,0.027,0.027,0.036,16.46,16.16,17.37
"2018-05-12 14:45:00",2115,0.027,0.027,0.036,16.49,16.18,17.37
"2018-05-12 15:00:00",2116,0.027,0.027,0.036,16.52,16.2,17.37
"2018-05-12 15:15:00",2117,0.027,0.027,0.036,16.53,16.22,17.37
"2018-05-12 15:30:00",2118,0.027,0.027,0.036,16.55,16.24,17.37
"2018-05-12 15:45:00",2119,0.027,0.027,0.036,16.56,16.26,17.37
"2018-05-12 16:00:00",2120,0.027,0.027,0.036,16.55,16.28,17.37
"2018-05-12 16:15:00",2121,0.027,0.027,0.036,16.53,16.3,17.37
"2018-05-12 16:30:00",2122,0.027,0.027,0.036,16.48,16.32,17.38
"2018-05-12 16:45:00",2123,0.027,0.027,0.036,16.42,16.35,17.38
"2018-05-12 17:00:00",2124,0.027,0.027,0.036,16.36,16.36,17.39
"2018-05-12 17:15:00",2125,0.027,0.027,0.036,16.31,16.38,17.39
"2018-05-12 17:30:00",2126,0.027,0.027,0.036,16.26,16.39,17.39
"2018-05-12 17:45:00",2127,0.027,0.027,0.036,16.23,16.4,17.39
"2018-05-12 18:00:00",2128,0.027,0.027,0.036,16.18,16.41,17.4
"2018-05-12 18:15:00",2129,0.027,0.027,0.036,16.14,16.42,17.4
"2018-05-12 18:30:00",2130,0.027,0.027,0.036,16.09,16.43,17.41
"2018-05-12 18:45:00",2131,0.027,0.027,0.036,16.06,16.44,17.41
"2018-05-12 19:00:00",2132,0.027,0.027,0.036,16.04,16.44,17.41
"2018-05-12 19:15:00",2133,0.027,0.027,0.036,16.01,16.44,17.42
"2018-05-12 19:30:00",2134,0.027,0.027,0.036,15.99,16.45,17.42
"2018-05-12 19:45:00",2135,0.027,0.027,0.036,15.97,16.45,17.43
"2018-05-12 20:00:00",2136,0.027,0.027,0.036,15.96,16.45,17.43
"2018-05-12 20:15:00",2137,0.027,0.027,0.036,15.94,16.45,17.44
"2018-05-12 20:30:00",2138,0.026,0.027,0.036,15.93,16.45,17.44
"2018-05-12 20:45:00",2139,0.026,0.027,0.036,15.93,16.45,17.45
"2018-05-12 21:00:00",2140,0.027,0.027,0.036,15.92,16.46,17.45
"2018-05-12 21:15:00",2141,0.027,0.027,0.036,15.91,16.46,17.45
"2018-05-12 21:30:00",2142,0.027,0.028,0.036,15.89,16.46,17.46
"2018-05-12 21:45:00",2143,0.027,0.028,0.036,15.87,16.46,17.47
"2018-05-12 22:00:00",2144,0.026,0.027,0.036,15.85,16.46,17.47
"2018-05-12 22:15:00",2145,0.026,0.027,0.036,15.84,16.47,17.48
"2018-05-12 22:30:00",2146,0.026,0.028,0.036,15.81,16.47,17.48
"2018-05-12 22:45:00",2147,0.026,0.027,0.036,15.79,16.47,17.49
"2018-05-12 23:00:00",2148,0.026,0.028,0.036,15.76,16.47,17.49
"2018-05-12 23:15:00",2149,0.026,0.028,0.036,15.73,16.47,17.5
"2018-05-12 23:30:00",2150,0.026,0.028,0.036,15.7,16.47,17.5
"2018-05-12 23:45:00",2151,0.026,0.027,0.036,15.68,16.46,17.51
"2018-05-13 00:00:00",2152,0.026,0.028,0.036,15.65,16.46,17.51
"2018-05-13 00:15:00",2153,0.026,0.027,0.036,15.63,16.47,17.52
"2018-05-13 00:30:00",2154,0.026,0.027,0.036,15.6,16.46,17.52
"2018-05-13 00:45:00",2155,0.026,0.027,0.036,15.57,16.46,17.53
"2018-05-13 01:00:00",2156,0.026,0.028,0.036,15.55,16.46,17.53
"2018-05-13 01:15:00",2157,0.026,0.027,0.036,15.51,16.45,17.53
"2018-05-13 01:30:00",2158,0.026,0.028,0.036,15.48,16.45,17.54
"2018-05-13 01:45:00",2159,0.026,0.028,0.036,15.43,16.45,17.54
"2018-05-13 02:00:00",2160,0.026,0.028,0.036,15.38,16.44,17.55
"2018-05-13 02:15:00",2161,0.026,0.028,0.036,15.33,16.44,17.55
"2018-05-13 02:30:00",2162,0.026,0.028,0.036,15.29,16.44,17.56
"2018-05-13 02:45:00",2163,0.026,0.027,0.036,15.25,16.42,17.56
"2018-05-13 03:00:00",2164,0.026,0.028,0.036,15.2,16.42,17.56
"2018-05-13 03:15:00",2165,0.026,0.028,0.036,15.17,16.41,17.56
"2018-05-13 03:30:00",2166,0.026,0.027,0.036,15.14,16.4,17.56
"2018-05-13 03:45:00",2167,0.026,0.028,0.036,15.12,16.4,17.56
"2018-05-13 04:00:00",2168,0.026,0.028,0.036,15.1,16.39,17.57
"2018-05-13 04:15:00",2169,0.026,0.028,0.036,15.08,16.38,17.57
"2018-05-13 04:30:00",2170,0.026,0.028,0.036,15.07,16.37,17.56
"2018-05-13 04:45:00",2171,0.026,0.028,0.036,15.05,16.36,17.57
"2018-05-13 05:00:00",2172,0.026,0.027,0.036,15.03,16.34,17.57
"2018-05-13 05:15:00",2173,0.026,0.027,0.036,15.02,16.33,17.56
"2018-05-13 05:30:00",2174,0.026,0.027,0.036,15.02,16.32,17.57
"2018-05-13 05:45:00",2175,0.026,0.027,0.036,15.01,16.32,17.57
"2018-05-13 06:00:00",2176,0.026,0.027,0.036,15.01,16.31,17.56
"2018-05-13 06:15:00",2177,0.026,0.027,0.036,14.99,16.3,17.57
"2018-05-13 06:30:00",2178,0.026,0.027,0.036,14.97,16.29,17.56
"2018-05-13 06:45:00",2179,0.026,0.027,0.036,14.95,16.28,17.56
"2018-05-13 07:00:00",2180,0.026,0.027,0.036,14.92,16.28,17.56
"2018-05-13 07:15:00",2181,0.026,0.027,0.036,14.91,16.26,17.56
"2018-05-13 07:30:00",2182,0.026,0.027,0.036,14.92,16.26,17.56
"2018-05-13 07:45:00",2183,0.026,0.027,0.036,14.93,16.25,17.55
"2018-05-13 08:00:00",2184,0.026,0.027,0.036,14.94,16.24,17.55
"2018-05-13 08:15:00",2185,0.026,0.027,0.036,14.98,16.22,17.54
"2018-05-13 08:30:00",2186,0.026,0.027,0.036,15.03,16.21,17.54
"2018-05-13 08:45:00",2187,0.026,0.027,0.036,15.09,16.2,17.53
"2018-05-13 09:00:00",2188,0.026,0.027,0.036,15.17,16.2,17.53
"2018-05-13 09:15:00",2189,0.026,0.027,0.036,15.25,16.19,17.52
"2018-05-13 09:30:00",2190,0.026,0.027,0.036,15.33,16.18,17.52
"2018-05-13 09:45:00",2191,0.026,0.027,0.036,15.42,16.18,17.51
"2018-05-13 10:00:00",2192,0.026,0.027,0.036,15.51,16.18,17.51
"2018-05-13 10:15:00",2193,0.026,0.027,0.036,15.59,16.18,17.51
"2018-05-13 10:30:00",2194,0.026,0.028,0.036,15.67,16.18,17.5
"2018-05-13 10:45:00",2195,0.026,0.028,0.036,15.77,16.19,17.49
"2018-05-13 11:00:00",2196,0.026,0.027,0.036,15.86,16.2,17.49
"2018-05-13 11:15:00",2197,0.026,0.028,0.036,15.95,16.2,17.48
"2018-05-13 11:30:00",2198,0.026,0.028,0.035,16.02,16.22,17.48
"2018-05-13 11:45:00",2199,0.026,0.028,0.035,16.09,16.22,17.48
"2018-05-13 12:00:00",2200,0.026,0.028,0.035,16.16,16.24,17.47
"2018-05-13 12:15:00",2201,0.026,0.028,0.035,16.25,16.25,17.47
"2018-05-13 12:30:00",2202,0.026,0.028,0.035,16.33,16.26,17.46
"2018-05-13 12:45:00",2203,0.026,0.028,0.035,16.41,16.28,17.46
"2018-05-13 13:00:00",2204,0.026,0.028,0.035,16.49,16.3,17.46
"2018-05-13 13:15:00",2205,0.026,0.028,0.035,16.57,16.31,17.46
"2018-05-13 13:30:00",2206,0.026,0.028,0.035,16.65,16.34,17.46
"2018-05-13 13:45:00",2207,0.026,0.028,0.035,16.7,16.36,17.45
"2018-05-13 14:00:00",2208,0.026,0.028,0.035,16.74,16.37,17.45
"2018-05-13 14:15:00",2209,0.025,0.028,0.035,16.79,16.39,17.45
"2018-05-13 14:30:00",2210,0.025,0.028,0.035,16.83,16.42,17.45
"2018-05-13 14:45:00",2211,0.025,0.028,0.035,16.85,16.44,17.45
"2018-05-13 15:00:00",2212,0.025,0.028,0.035,16.87,16.46,17.45
"2018-05-13 15:15:00",2213,0.025,0.028,0.035,16.9,16.48,17.45
"2018-05-13 15:30:00",2214,0.026,0.028,0.035,16.9,16.5,17.45
"2018-05-13 15:45:00",2215,0.025,0.028,0.035,16.9,16.52,17.45
"2018-05-13 16:00:00",2216,0.025,0.028,0.035,16.9,16.54,17.45
"2018-05-13 16:15:00",2217,0.025,0.028,0.035,16.88,16.56,17.45
"2018-05-13 16:30:00",2218,0.025,0.028,0.035,16.86,16.58,17.46
"2018-05-13 16:45:00",2219,0.025,0.028,0.035,16.84,16.6,17.46
"2018-05-13 17:00:00",2220,0.025,0.028,0.035,16.82,16.61,17.45
"2018-05-13 17:15:00",2221,0.025,0.028,0.035,16.8,16.63,17.46
"2018-05-13 17:30:00",2222,0.025,0.028,0.035,16.78,16.64,17.46
"2018-05-13 17:45:00",2223,0.025,0.028,0.035,16.76,16.66,17.46
"2018-05-13 18:00:00",2224,0.025,0.028,0.035,16.74,16.67,17.47
"2018-05-13 18:15:00",2225,0.025,0.028,0.035,16.74,16.69,17.47
"2018-05-13 18:30:00",2226,0.025,0.028,0.035,16.71,16.7,17.48
"2018-05-13 18:45:00",2227,0.025,0.028,0.035,16.68,16.71,17.49
"2018-05-13 19:00:00",2228,0.025,0.028,0.035,16.63,16.72,17.49
"2018-05-13 19:15:00",2229,0.025,0.028,0.035,16.59,16.73,17.5
"2018-05-13 19:30:00",2230,0.025,0.028,0.035,16.55,16.74,17.5
"2018-05-13 19:45:00",2231,0.025,0.028,0.035,16.51,16.75,17.51
"2018-05-13 20:00:00",2232,0.025,0.028,0.035,16.46,16.75,17.52
"2018-05-13 20:15:00",2233,0.025,0.028,0.035,16.4,16.75,17.52
"2018-05-13 20:30:00",2234,0.025,0.028,0.035,16.35,16.76,17.53
"2018-05-13 20:45:00",2235,0.025,0.028,0.035,16.32,16.76,17.53
"2018-05-13 21:00:00",2236,0.025,0.028,0.035,16.26,16.77,17.54
"2018-05-13 21:15:00",2237,0.025,0.028,0.035,16.2,16.77,17.55
"2018-05-13 21:30:00",2238,0.025,0.028,0.035,16.15,16.77,17.55
"2018-05-13 21:45:00",2239,0.025,0.028,0.035,16.1,16.76,17.56
"2018-05-13 22:00:00",2240,0.025,0.028,0.035,16.05,16.77,17.56
"2018-05-13 22:15:00",2241,0.025,0.028,0.035,16.01,16.76,17.57
"2018-05-13 22:30:00",2242,0.025,0.028,0.035,15.96,16.76,17.58
"2018-05-13 22:45:00",2243,0.025,0.028,0.035,15.91,16.76,17.58
"2018-05-13 23:00:00",2244,0.025,0.028,0.035,15.86,16.75,17.59
"2018-05-13 23:15:00",2245,0.025,0.028,0.035,15.8,16.75,17.59
"2018-05-13 23:30:00",2246,0.025,0.028,0.035,15.74,16.75,17.6
"2018-05-13 23:45:00",2247,0.025,0.028,0.035,15.7,16.73,17.61
"2018-05-14 00:00:00",2248,0.025,0.028,0.035,15.69,16.73,17.61
"2018-05-14 00:15:00",2249,0.025,0.028,0.035,15.68,16.72,17.61
"2018-05-14 00:30:00",2250,0.025,0.028,0.035,15.69,16.71,17.61
"2018-05-14 00:45:00",2251,0.025,0.028,0.035,15.68,16.7,17.61
"2018-05-14 01:00:00",2252,0.025,0.028,0.035,15.68,16.69,17.62
"2018-05-14 01:15:00",2253,0.025,0.028,0.035,15.68,16.68,17.62
"2018-05-14 01:30:00",2254,0.025,0.028,0.035,15.69,16.67,17.62
"2018-05-14 01:45:00",2255,0.025,0.028,0.035,15.69,16.66,17.62
"2018-05-14 02:00:00",2256,0.025,0.028,0.035,15.7,16.66,17.63
"2018-05-14 02:15:00",2257,0.025,0.028,0.035,15.7,16.65,17.63
"2018-05-14 02:30:00",2258,0.025,0.028,0.035,15.7,16.64,17.63
"2018-05-14 02:45:00",2259,0.025,0.028,0.035,15.71,16.63,17.63
"2018-05-14 03:00:00",2260,0.025,0.028,0.035,15.71,16.63,17.64
"2018-05-14 03:15:00",2261,0.024,0.028,0.035,15.69,16.62,17.63
"2018-05-14 03:30:00",2262,0.025,0.028,0.035,15.69,16.62,17.64
"2018-05-14 03:45:00",2263,0.025,0.028,0.035,15.68,16.61,17.64
"2018-05-14 04:00:00",2264,0.025,0.028,0.035,15.68,16.61,17.64
"2018-05-14 04:15:00",2265,0.025,0.028,0.035,15.69,16.61,17.64
"2018-05-14 04:30:00",2266,0.025,0.028,0.035,15.7,16.6,17.64
"2018-05-14 04:45:00",2267,0.025,0.028,0.035,15.7,16.6,17.64
"2018-05-14 05:00:00",2268,0.025,0.028,0.035,15.71,16.59,17.64
"2018-05-14 05:15:00",2269,0.024,0.028,0.035,15.71,16.59,17.64
"2018-05-14 05:30:00",2270,0.025,0.028,0.035,15.7,16.59,17.64
"2018-05-14 05:45:00",2271,0.025,0.028,0.035,15.68,16.58,17.64
"2018-05-14 06:00:00",2272,0.025,0.028,0.035,15.65,16.58,17.64
"2018-05-14 06:15:00",2273,0.025,0.028,0.035,15.64,16.58,17.64
"2018-05-14 06:30:00",2274,0.024,0.028,0.035,15.62,16.57,17.64
"2018-05-14 06:45:00",2275,0.024,0.028,0.035,15.62,16.57,17.64
"2018-05-14 07:00:00",2276,0.024,0.028,0.035,15.6,16.56,17.63
"2018-05-14 07:15:00",2277,0.024,0.028,0.035,15.6,16.56,17.64
"2018-05-14 07:30:00",2278,0.024,0.028,0.035,15.61,16.56,17.63
"2018-05-14 07:45:00",2279,0.024,0.028,0.035,15.62,16.55,17.63
"2018-05-14 08:00:00",2280,0.024,0.028,0.035,15.64,16.55,17.63
"2018-05-14 08:15:00",2281,0.024,0.028,0.035,15.66,16.54,17.63
"2018-05-14 08:30:00",2282,0.024,0.028,0.035,15.69,16.54,17.63
"2018-05-14 08:45:00",2283,0.024,0.028,0.035,15.73,16.54,17.62
"2018-05-14 09:00:00",2284,0.024,0.028,0.035,15.77,16.53,17.62
"2018-05-14 09:15:00",2285,0.024,0.028,0.035,15.82,16.53,17.62
"2018-05-14 09:30:00",2286,0.024,0.028,0.035,15.87,16.53,17.61
"2018-05-14 09:45:00",2287,0.024,0.028,0.035,15.93,16.52,17.61
"2018-05-14 10:00:00",2288,0.024,0.028,0.035,16,16.52,17.6
"2018-05-14 10:15:00",2289,0.024,0.028,0.035,16.08,16.52,17.6
"2018-05-14 10:30:00",2290,0.024,0.028,0.035,16.14,16.52,17.6
"2018-05-14 10:45:00",2291,0.024,0.028,0.035,16.21,16.53,17.6
"2018-05-14 11:00:00",2292,0.024,0.028,0.035,16.29,16.53,17.59
"2018-05-14 11:15:00",2293,0.024,0.028,0.035,16.38,16.54,17.59
"2018-05-14 11:30:00",2294,0.024,0.028,0.035,16.47,16.55,17.59
"2018-05-14 11:45:00",2295,0.024,0.028,0.035,16.55,16.56,17.59
"2018-05-14 12:00:00",2296,0.024,0.028,0.035,16.62,16.57,17.59
"2018-05-14 12:15:00",2297,0.024,0.028,0.035,16.68,16.59,17.59
"2018-05-14 12:30:00",2298,0.024,0.028,0.035,16.74,16.59,17.58
"2018-05-14 12:45:00",2299,0.024,0.028,0.035,16.85,16.61,17.58
"2018-05-14 13:00:00",2300,0.024,0.028,0.035,16.92,16.62,17.58
"2018-05-14 13:15:00",2301,0.024,0.028,0.035,16.96,16.64,17.58
"2018-05-14 13:30:00",2302,0.024,0.028,0.035,17.04,16.66,17.58
"2018-05-14 13:45:00",2303,0.024,0.028,0.035,17.14,16.68,17.58
"2018-05-14 14:00:00",2304,0.024,0.028,0.035,17.21,16.69,17.58
"2018-05-14 14:15:00",2305,0.024,0.028,0.035,17.25,16.72,17.58
"2018-05-14 14:30:00",2306,0.024,0.028,0.035,17.28,16.74,17.59
"2018-05-14 14:45:00",2307,0.024,0.028,0.035,17.32,16.75,17.58
"2018-05-14 15:00:00",2308,0.024,0.028,0.035,17.37,16.77,17.58
"2018-05-14 15:15:00",2309,0.024,0.027,0.035,17.41,16.79,17.58
"2018-05-14 15:30:00",2310,0.024,0.028,0.035,17.44,16.81,17.59
"2018-05-14 15:45:00",2311,0.024,0.027,0.035,17.43,16.84,17.59
"2018-05-14 16:00:00",2312,0.024,0.027,0.035,17.38,16.87,17.6
"2018-05-14 16:15:00",2313,0.024,0.027,0.035,17.35,16.88,17.6
"2018-05-14 16:30:00",2314,0.024,0.027,0.035,17.31,16.9,17.6
"2018-05-14 16:45:00",2315,0.024,0.027,0.035,17.25,16.92,17.61
"2018-05-14 17:00:00",2316,0.024,0.027,0.035,17.18,16.94,17.61
"2018-05-14 17:15:00",2317,0.024,0.027,0.035,17.07,16.96,17.62
"2018-05-14 17:30:00",2318,0.024,0.028,0.035,16.92,16.98,17.63
"2018-05-14 17:45:00",2319,0.024,0.027,0.035,16.71,16.99,17.64
"2018-05-14 18:00:00",2320,0.024,0.028,0.035,16.47,17.01,17.65
"2018-05-14 18:15:00",2321,0.024,0.028,0.035,16.23,17.02,17.66
"2018-05-14 18:30:00",2322,0.024,0.028,0.035,16.02,17.02,17.67
"2018-05-14 18:45:00",2323,0.024,0.028,0.035,15.84,17.02,17.68
"2018-05-14 19:00:00",2324,0.024,0.028,0.035,15.72,17.02,17.69
"2018-05-14 19:15:00",2325,0.024,0.028,0.035,15.64,17.01,17.69
"2018-05-14 19:30:00",2326,0.024,0.028,0.035,15.59,17,17.7
"2018-05-14 19:45:00",2327,0.024,0.028,0.035,15.54,16.98,17.71
"2018-05-14 20:00:00",2328,0.024,0.028,0.035,15.51,16.96,17.71
"2018-05-14 20:15:00",2329,0.024,0.028,0.035,15.49,16.94,17.72
"2018-05-14 20:30:00",2330,0.024,0.028,0.035,15.49,16.92,17.72
"2018-05-14 20:45:00",2331,0.024,0.028,0.035,15.49,16.91,17.73
"2018-05-14 21:00:00",2332,0.024,0.028,0.035,15.49,16.89,17.73
"2018-05-14 21:15:00",2333,0.024,0.028,0.035,15.48,16.87,17.74
"2018-05-14 21:30:00",2334,0.024,0.028,0.035,15.48,16.86,17.74
"2018-05-14 21:45:00",2335,0.024,0.028,0.035,15.49,16.84,17.74
"2018-05-14 22:00:00",2336,0.024,0.028,0.035,15.5,16.82,17.75
"2018-05-14 22:15:00",2337,0.024,0.028,0.035,15.51,16.81,17.76
"2018-05-14 22:30:00",2338,0.024,0.028,0.035,15.52,16.8,17.76
"2018-05-14 22:45:00",2339,0.024,0.028,0.035,15.52,16.79,17.76
"2018-05-14 23:00:00",2340,0.024,0.028,0.035,15.47,16.78,17.77
"2018-05-14 23:15:00",2341,0.024,0.028,0.035,15.35,16.77,17.78
"2018-05-14 23:30:00",2342,0.024,0.028,0.035,15.2,16.76,17.79
"2018-05-14 23:45:00",2343,0.023,0.028,0.035,15.02,16.75,17.79
"2018-05-15 00:00:00",2344,0.023,0.027,0.035,14.84,16.75,17.8
"2018-05-15 00:15:00",2345,0.023,0.027,0.035,14.67,16.74,17.8
"2018-05-15 00:30:00",2346,0.023,0.027,0.035,14.51,16.73,17.81
"2018-05-15 00:45:00",2347,0.023,0.027,0.035,14.35,16.71,17.82
"2018-05-15 01:00:00",2348,0.023,0.027,0.035,14.2,16.69,17.81
"2018-05-15 01:15:00",2349,0.023,0.027,0.035,14.06,16.66,17.82
"2018-05-15 01:30:00",2350,0.023,0.027,0.035,13.94,16.64,17.82
"2018-05-15 01:45:00",2351,0.023,0.027,0.035,13.81,16.61,17.82
"2018-05-15 02:00:00",2352,0.023,0.027,0.035,13.69,16.58,17.82
"2018-05-15 02:15:00",2353,0.023,0.027,0.035,13.57,16.55,17.82
"2018-05-15 02:30:00",2354,0.023,0.027,0.035,13.47,16.52,17.82
"2018-05-15 02:45:00",2355,0.023,0.027,0.035,13.37,16.48,17.82
"2018-05-15 03:00:00",2356,0.023,0.027,0.035,13.29,16.45,17.82
"2018-05-15 03:15:00",2357,0.023,0.027,0.035,13.24,16.41,17.82
"2018-05-15 03:30:00",2358,0.023,0.027,0.035,13.21,16.38,17.82
"2018-05-15 03:45:00",2359,0.023,0.027,0.035,13.18,16.34,17.82
"2018-05-15 04:00:00",2360,0.023,0.027,0.035,13.15,16.31,17.81
"2018-05-15 04:15:00",2361,0.023,0.027,0.035,13.14,16.27,17.81
"2018-05-15 04:30:00",2362,0.023,0.027,0.035,13.11,16.23,17.81
"2018-05-15 04:45:00",2363,0.023,0.028,0.035,13.04,16.21,17.81
"2018-05-15 05:00:00",2364,0.023,0.028,0.035,12.93,16.17,17.81
"2018-05-15 05:15:00",2365,0.023,0.027,0.035,12.81,16.14,17.81
"2018-05-15 05:30:00",2366,0.023,0.027,0.035,12.7,16.1,17.8
"2018-05-15 05:45:00",2367,0.023,0.027,0.035,12.6,16.07,17.8
"2018-05-15 06:00:00",2368,0.023,0.027,0.035,12.51,16.04,17.79
"2018-05-15 06:15:00",2369,0.023,0.027,0.035,12.42,16.01,17.79
"2018-05-15 06:30:00",2370,0.023,0.027,0.035,12.32,15.97,17.78
"2018-05-15 06:45:00",2371,0.023,0.027,0.035,12.25,15.93,17.78
"2018-05-15 07:00:00",2372,0.023,0.027,0.035,12.2,15.89,17.77
"2018-05-15 07:15:00",2373,0.023,0.027,0.035,12.17,15.85,17.76
"2018-05-15 07:30:00",2374,0.023,0.027,0.035,12.16,15.82,17.76
"2018-05-15 07:45:00",2375,0.023,0.027,0.035,12.15,15.78,17.74
"2018-05-15 08:00:00",2376,0.023,0.027,0.035,12.19,15.74,17.73
"2018-05-15 08:15:00",2377,0.023,0.027,0.035,12.26,15.69,17.72
"2018-05-15 08:30:00",2378,0.023,0.027,0.035,12.36,15.66,17.71
"2018-05-15 08:45:00",2379,0.023,0.027,0.035,12.51,15.62,17.69
"2018-05-15 09:00:00",2380,0.023,0.027,0.035,12.67,15.58,17.67
"2018-05-15 09:15:00",2381,0.023,0.027,0.035,12.86,15.56,17.66
